"TYPE","id0","MEAN","STD","CNT","lemmas","definition","examples"
"src0_negLem","oewn-00229099-a",1.125,1.1259916264596033,8.0,"['not worst']","(superlative of `good') having the most positive qualities","['the best film of the year', 'the best solution', 'the best time for planting', 'wore his best suit']"
"src0_negLem","oewn-01874674-a",1.5714285714285714,0.9759000729485332,7.0,"['not nonprofessional']","engaged in a profession or engaging in as a profession or means of livelihood","['the professional man or woman possesses distinctive qualifications', 'began her professional career after the Olympics', 'professional theater', 'professional football', 'a professional cook', 'professional actors and athletes']"
"src0_negLem","oewn-02464331-a",-1.0,1.0690449676496976,8.0,"['not untroubled']","characterized by or indicative of distress or affliction or danger or need","['troubled areas', 'fell into a troubled sleep', 'a troubled expression', 'troubled teenagers']"
"src0_negLem","oewn-00231927-a",1.25,0.8864052604279183,8.0,"['not worse']","(comparative of `good') superior to another (of the same class or set or kind) in excellence or quality or desirability or suitability; more highly skilled than another","[""You're a better man than I am, Gunga Din"", 'a better coat', 'a better type of car', 'a suit with a better fit', 'a better chance of success', 'produced a better mousetrap', ""she's better in math than in history""]"
"src0_negLem","oewn-01450719-v",1.0,0.9258200997725514,8.0,"['not force', 'not push']","cause to move by pulling","['draw a wagon', 'pull a sled']"
"src0_negLem","oewn-00244773-r",1.75,0.8864052604279183,8.0,"['not noncompetitively']","in competition","['the companies should bid competitively']"
"src0_negLem","oewn-00289551-a",0.875,0.8345229603962803,8.0,"['not unreconstructed']","adapted to social or economic change","['a reconstructed feminist']"
"src0_negLem","oewn-01379820-a",-0.3333333333333333,1.0,9.0,"['not known']","not known","['an unknown amount', 'an unknown island', 'an unknown writer', 'an unknown source']"
"src0_negLem","oewn-02462670-a",0.125,0.3535533905932738,8.0,"['not trackless']","having tracks","['new snow tracked by rabbits', 'tracked vehicles']"
"src0_negLem","oewn-00013179-a",0.0,0.0,8.0,"['not abstract']","capable of being perceived by the senses; not abstract or imaginary","['concrete objects such as trees']"
"src0_negLem","oewn-00318413-r",0.0,1.5118578920369088,8.0,"['not disobediently']","in an obedient manner","['obediently she slipped off her right shoe and stocking']"
"src0_negLem","oewn-02579686-a",0.625,0.9161253813129042,8.0,"['not foolish']","having or prompted by wisdom or discernment","['a wise leader', 'a wise and perceptive comment']"
"src0_negLem","oewn-01612560-a",0.5714285714285714,0.7867957924694431,7.0,"['not unnoticed']","being perceived or observed","['an easily noticed effect on the rate of growth']"
"src0_negLem","oewn-00810082-a",-2.111111111111111,1.0540925533894598,9.0,"['not lively']","lacking in liveliness or animation","['he was so dull at parties', 'a dull political campaign', 'a large dull impassive man', 'dull days with nothing to do', 'how dull and dreary the world is', 'fell back into one of her dull moods']"
"src0_negLem","oewn-00804397-a",0.625,0.9161253813129043,8.0,"['not dull']","having or made by a thin edge or sharp point; suitable for cutting or piercing","['a sharp knife', 'a pencil with a sharp point']"
"src0_negLem","oewn-01835473-v",0.75,0.4629100498862757,8.0,"['not stand still']","move so as to change position, perform a nontranslational motion","['He moved his hand slightly to the right']"
"src0_negLem","oewn-00223926-v",-2.375,0.7440238091428449,8.0,"['not strengthen']","become weaker","[""The prisoner's resistance weakened after seven days""]"
"src0_negLem","oewn-01328729-a",1.375,1.1877349391654208,8.0,"['not unenlightening', 'not unilluminating']","tending to increase knowledge or dissipate ignorance","['an enlightening glimpse of government in action', 'an illuminating lecture']"
"src0_negLem","oewn-00067647-a",0.375,0.7440238091428449,8.0,"['not unadvisable', 'not inadvisable']","worthy of being recommended or suggested; prudent or wise","['such action is neither necessary nor advisable', 'extreme caution is advisable', 'it is advisable to telephone first']"
"src0_negLem","oewn-00715072-v",0.625,0.9161253813129043,8.0,"['not decouple', 'not dissociate']","make a logical or causal connection","['I cannot connect these two pieces of evidence in my mind', 'colligate these facts', 'I cannot relate these events at all']"
"src0_negLem","oewn-01600178-a",-0.5,0.7559289460184544,8.0,"['not normal']","not normal; not typical or usual or regular or conforming to a norm","['abnormal powers of concentration', 'abnormal amounts of rain', 'abnormal circumstances', 'an abnormal interest in food']"
"src0_negLem","oewn-00290231-a",0.14285714285714285,0.37796447300922725,7.0,"['not broken']","not broken; whole and intact; in one piece","['fortunately the other lens is unbroken']"
"src0_negLem","oewn-02537893-a",-0.75,0.8864052604279183,8.0,"['not wanted']","not wanted; not needed","['tried to give away unwanted kittens']"
"src0_negLem","oewn-08414632-n",0.2857142857142857,1.2535663410560174,7.0,"['not friendly']","troops belonging to the enemy's military forces","['the platoon ran into a pack of hostiles']"
"src0_negLem","oewn-07384870-n",0.0,1.0954451150103321,6.0,"['not rise', 'not ascent', 'not ascension', 'not rising']","a movement downward","['the rise and fall of the tides']"
"src0_negLem","oewn-00299667-r",1.875,0.6408699444616557,8.0,"['not indecisively']","with finality; conclusively","['the voted settled the argument decisively']"
"src0_negLem","oewn-01112409-a",1.25,1.164964745021435,8.0,"['not untechnical', 'not nontechnical']","characterizing or showing skill in or specialized knowledge of applied arts and sciences","['a technical problem', 'highly technical matters hardly suitable for the general public', 'a technical report', 'producing the A-bomb was a challenge to the technical people of this country', 'technical training', 'technical language']"
"src0_negLem","oewn-00493222-r",-1.2222222222222223,1.2018504251546631,9.0,"['not honorably', 'not uprightly']","in a dishonorable manner","['he acted dishonorably']"
"src0_negLem","oewn-00700633-a",0.7142857142857143,1.1126972805283735,7.0,"['not undefined', 'not vague']","clearly characterized or delimited","['lost in a maze of words both defined and undefined', 'each child has clearly defined duties']"
"src0_negLem","oewn-00191603-a",1.0,1.5118578920369088,8.0,"['not incognizant', 'not unaware']","(sometimes followed by `of') having or showing knowledge or understanding or realization or perception","[""was aware of his opponent's hostility"", 'became aware of her surroundings', 'aware that he had exceeded the speed limit']"
"src0_negLem","oewn-00316726-r",-1.8571428571428572,1.3451854182690985,7.0,"['not honorably', 'not honourably']","with dishonor","['he was dishonorably discharged']"
"src0_negLem","oewn-01765456-a",-0.25,0.8864052604279183,8.0,"['not impermissible']","that may be permitted especially as according to rule","['permissible behavior in school', 'a permissible tax deduction']"
"src0_negLem","oewn-01394303-a",-0.25,0.46291004988627577,8.0,"['not big', 'not large']","limited or below average in number or quantity or magnitude or extent","['a little dining room', 'a little house', 'a small car', 'a little (or small) group']"
"src0_negLem","oewn-01825985-a",0.8571428571428571,0.8997354108424372,7.0,"['not negative', 'not disconfirming']","indicating existence or presence of a suspected condition or pathogen","['a positive pregnancy test']"
"src0_negLem","oewn-00602465-a",-1.625,0.5175491695067657,8.0,"['not controlled']","not being under control; out of control","['the greatest uncontrolled health problem is AIDS', 'uncontrolled growth']"
"src0_negLem","oewn-01905427-a",-1.0,1.0690449676496976,8.0,"['not prudent']","not prudent or wise","['very imprudent of her mother to encourage her in such silly romantic ideas', 'would be imprudent for a noneconomist to talk about the details of economic policy']"
"src0_negLem","oewn-01029528-a",-0.8571428571428571,2.115700942049815,7.0,"['not flexible', 'not compromising', 'not conciliatory']","not making concessions","['took an uncompromising stance in the peace talks', 'uncompromising honesty']"
"src0_negLem","oewn-01102556-v",2.1666666666666665,0.9831920802501751,6.0,"['not lose']","be the winner in a contest or competition; be victorious","['He won the Gold Medal in skating', 'Our home team won', 'Win the game']"
"src0_negLem","oewn-04651869-n",1.125,1.246423454758225,8.0,"['not involuntariness', 'not unwillingness']","cheerful compliance","['he expressed his willingness to help']"
"src0_negLem","oewn-00636902-a",0.75,0.8864052604279183,8.0,"['not uncorrected']","having something undesirable neutralized","['with glasses her corrected vision was 20:20']"
"src0_negLem","oewn-00466504-a",1.7142857142857142,1.1126972805283737,7.0,"['not incoherent']","marked by an orderly, logical, and aesthetically consistent relation of parts","['a coherent argument']"
"src0_negLem","oewn-00713705-a",1.0,1.2909944487358054,7.0,"['not undemanding']","requiring more than usually expected or thought due; especially great patience and effort and skill","['found the job very demanding', 'a baby can be so demanding']"
"src0_negLem","oewn-02328781-a",1.875,0.8345229603962803,8.0,"['not weak']","having strength or power greater than average or expected","['a strong radio signal', 'strong medicine', 'a strong man']"
"src0_negLem","oewn-01309228-a",0.5,1.1952286093343938,8.0,"['not uninformed']","having much knowledge or education","['an informed public', 'informed opinion', 'the informed customer']"
"src0_negLem","oewn-00434185-v",1.5,1.0690449676496976,8.0,"['not wane']","go up or advance","['Sales were climbing after prices were lowered']"
"src0_negLem","oewn-01582180-a",0.0,0.0,8.0,"['not sharp']","(of a musical note) being neither raised nor lowered by one chromatic semitone","['a natural scale', 'B natural']"
"src0_negLem","oewn-01582180-a",0.0,0.0,8.0,"['not flat']","(of a musical note) being neither raised nor lowered by one chromatic semitone","['a natural scale', 'B natural']"
"src0_negLem","oewn-01021817-v",1.125,0.8345229603962802,8.0,"['not vex', 'not worry']","give reassurance to; give or restore confidence in; cause to feel sure or certain","['I reassured him that we were safe']"
"src0_negLem","oewn-01495137-a",0.0,0.0,7.0,"['not immature']","characteristic of maturity","['mature for her age']"
"src0_negLem","oewn-02771422-v",1.125,0.8345229603962802,8.0,"['not give off', 'not give out', 'not emit']","suck or take up or in","['A black star absorbs all matter']"
"src0_negLem","oewn-00986764-a",0.625,1.0606601717798214,8.0,"['not slow']","(used of timepieces) indicating a time ahead of or later than the correct time","['my watch is fast']"
"src0_negLem","oewn-00617464-v",-0.375,1.5979898086569353,8.0,"['not include']","prevent from being included or considered or accepted","['The bad results were excluded from the report', 'Leave off the top piece']"
"src0_negLem","oewn-00093535-r",1.0,0.9258200997725514,8.0,"['not inconclusively']","in a conclusive way","['we settled the problem conclusively']"
"src0_negLem","oewn-00757628-a",2.5,0.7559289460184544,8.0,"['not negligent']","characterized by care and perseverance in carrying out tasks","['a diligent detective investigates all clues', 'a diligent search of the files']"
"src0_negLem","oewn-01561513-a",0.0,0.0,7.0,"['not fewest']","(superlative of `many' used with count nouns and often preceded by `the') quantifier meaning the greatest in number","['who has the most apples?', 'most people like eggs', 'most fishes have fins']"
"src0_negLem","oewn-02496922-a",-1.125,1.1259916264596033,8.0,"['not rising']","becoming lower or less in degree or value","['a falling market', 'falling incomes']"
"src0_negLem","oewn-04773314-n",-0.25,0.7071067811865476,8.0,"['not complexness', 'not complexity']","the quality of being simple or uncompounded","['the simplicity of a crystal']"
"src0_negLem","oewn-02454205-v",-1.625,1.5059406173077154,8.0,"['not include', 'not admit', 'not let in']","prevent from entering; shut out","['The trees were shutting out all sunlight', 'This policy excludes people who have a criminal record from entering the country']"
"src0_negLem","oewn-00327717-r",2.0,0.8164965809277259,7.0,"['not ineffectively', 'not inefficaciously']","in an effective manner","['these are real problems that can be dealt with most effectively by rational discussion']"
"src0_negLem","oewn-00359085-v",-1.6666666666666667,1.3228756555322954,9.0,"['not be born']","pass from physical life and lose all bodily attributes and functions necessary to sustain life","['She died from cancer', 'The children perished in the fire', 'The patient went peacefully', 'The old guy kicked the bucket at the age of 102']"
"src0_negLem","oewn-00290665-a",0.7142857142857143,1.1126972805283735,7.0,"['not unkept', 'not broken']","(especially of promises or contracts) not violated or disregarded","['unbroken promises', 'promises kept']"
"src0_negLem","oewn-00301542-v",0.625,1.0606601717798212,8.0,"['not indispose', 'not unfit', 'not disqualify']","make fit or prepared","['Your education qualifies you for this job']"
"src0_negLem","oewn-00576415-a",0.25,0.46291004988627577,8.0,"['not unpriestly']","befitting or characteristic of a priest or the priesthood","['priestly dedication to the people of his parish']"
"src0_negLem","oewn-02372362-v",1.75,0.8864052604279183,8.0,"['not forbear', 'not refrain']","perform an action, or work out or perform (an action)","['think before you act', 'We must move quickly', 'The governor should act on the new energy bill', 'The nanny acted quickly by grabbing the toddler and covering him with a wet towel']"
"src0_negLem","oewn-00571832-a",1.0,2.267786838055364,8.0,"['not conquerable']","not capable of being conquered or vanquished or overcome","['a tribute to his courage...and his unconquerable will', 'faced unconquerable difficulties']"
"src0_negLem","oewn-00689827-v",-1.0,1.1952286093343936,8.0,"['not trust']","regard as untrustworthy; regard with suspicion; have no faith or confidence in","['I suspect her true motives', 'she distrusts her stepmother']"
"src0_negLem","oewn-04874097-n",-2.2857142857142856,0.4879500364742666,7.0,"['not decision', 'not decisiveness']","the trait of irresolution; a lack of firmness of character or purpose","[""the king's incurable indecisiveness caused turmoil in his court""]"
"src0_negLem","oewn-02100585-a",1.375,0.7440238091428449,8.0,"['not insecure']","free from fear or doubt; easy in mind","['he was secure that nothing will be held against him']"
"src0_negLem","oewn-01575285-a",0.14285714285714285,0.37796447300922725,7.0,"['not unreal', 'not artificial']","existing in or produced by nature; not artificial or imitation","['a natural pearl', 'natural gas', 'natural silk', 'natural blonde hair', 'a natural sweetener', 'natural fertilizers']"
"src0_negLem","oewn-01187805-a",-0.125,0.3535533905932738,8.0,"['not headed']","not having a head or formed without a head","['the headless horseman', 'brads are headless nails']"
"src0_negLem","oewn-00208618-v",-1.375,1.407885953173359,8.0,"['not better', 'not amend', 'not meliorate', 'not ameliorate', 'not improve']","make worse","['This drug aggravates the pain']"
"src0_negLem","oewn-00985009-a",0.8571428571428571,0.8997354108424375,7.0,"['not slow']","at a rapid tempo","['the band played a fast fox trot']"
"src0_negLem","oewn-02290110-a",1.125,1.3562026818605375,8.0,"['not induced']","happening or arising without apparent external cause","['spontaneous laughter', 'spontaneous combustion', 'a spontaneous abortion']"
"src0_negLem","oewn-05813910-n",0.75,0.8864052604279183,8.0,"['not incomprehension']","an ability to understand the meaning or importance of something (or the knowledge acquired as a result)","['how you can do that is beyond my comprehension', 'he was famous for his comprehension of American literature']"
"src0_negLem","oewn-00147156-r",-2.2857142857142856,0.7559289460184544,7.0,"['not unhesitatingly']","with hesitation; in a hesitant manner","['he finally accepted hesitantly']"
"src0_negLem","oewn-02433027-a",-1.8571428571428572,1.3451854182690985,7.0,"['not tidy']","not neat and tidy","['careless and untidy in her personal habits', 'an untidy living room', 'untidy and casual about money']"
"src0_negLem","oewn-02529450-v",-1.125,1.6420805617960927,8.0,"['not pass']","judge unacceptable","['The teacher failed six students']"
"src0_negLem","oewn-02293000-v",-1.75,1.035098339013531,8.0,"['not acquire', 'not gain', 'not win']","fail to get or obtain","['I lost the opportunity to spend a year abroad']"
"src0_negLem","oewn-14498302-n",-1.5,1.3093073414159544,8.0,"['not strength']","the condition of being financially weak","['the weakness of the dollar against the yen']"
"src0_negLem","oewn-05142145-n",0.25,0.4629100498862757,8.0,"['not shallowness']","the quality of being physically deep","['the profundity of the mine was almost a mile']"
"src0_negLem","oewn-01828578-a",-1.875,1.3562026818605375,8.0,"['not possible']","not capable of occurring or being accomplished or dealt with","['an impossible dream', 'an impossible situation']"
"src0_negLem","oewn-00156409-v",1.625,1.0606601717798212,8.0,"['not fall', 'not decrease', 'not lessen', 'not diminish']","become bigger or greater in amount","['The amount of work increased']"
"src0_negLem","oewn-09390100-n",0.2857142857142857,0.7559289460184545,7.0,"['not inessential', 'not nonessential']","anything indispensable","['food and shelter are necessities of life', 'the essentials of the good life', 'allow farmers to buy their requirements under favorable conditions', 'a place where the requisites of water fuel and fodder can be obtained']"
"src0_negLem","oewn-02941396-a",-1.5,1.0690449676496976,8.0,"['not rational']","real but not expressible as the quotient of two integers","['irrational numbers']"
"src0_negLem","oewn-00974254-a",0.0,0.0,7.0,"['not unfashionable', 'not unstylish']","being or in accordance with current social fashions","['fashionable clothing', 'the fashionable side of town', 'a fashionable cafe']"
"src0_negLem","oewn-01924583-a",0.375,1.5979898086569353,8.0,"['not questionable']","incapable of being questioned","['unquestionable authority']"
"src0_negLem","oewn-02031394-a",0.5,1.0690449676496976,8.0,"['not poor']","having an abundant supply of desirable qualities or substances (especially natural resources)","['blessed with a land rich in minerals', 'rich in ideas', 'rich with cultural interest']"
"src0_negLem","oewn-00384120-r",-0.3333333333333333,0.7071067811865476,9.0,"['not invisibly']","in a visible manner","['he was visibly upset']"
"src0_negLem","oewn-00218585-r",-0.125,1.3562026818605373,8.0,"['not thoughtlessly', 'not unthinkingly', 'not unthinking']","in a thoughtful manner","['he stared thoughtfully out the window']"
"src0_negLem","oewn-00650564-a",0.25,1.2817398889233114,8.0,"['not uncritical']","marked by a tendency to find and call attention to errors and flaws","['a critical attitude']"
"src0_negLem","oewn-00315073-v",0.8571428571428571,0.8997354108424375,7.0,"['not blur', 'not blear']","put (an image) into focus","['Please focus the image; we cannot enjoy the movie']"
"src0_negLem","oewn-01838944-a",-0.375,0.9161253813129043,8.0,"['not plowed', 'not ploughed']","(of farmland) not plowed","['unplowed fields', 'unbroken land']"
"src0_negLem","oewn-00521136-a",1.75,0.7071067811865476,8.0,"['not undedicated']","devoted to a cause or ideal or purpose","['a dedicated dancer', 'dedicated teachers', 'dedicated to the proposition that all men are created equal']"
"src0_negLem","oewn-00263658-a",1.4285714285714286,1.5118578920369088,7.0,"['not fearful', 'not cowardly']","possessing or displaying courage; able to face and deal with danger or fear without flinching","['Familiarity with danger makes a brave man braver but less daring', 'a frank courageous heart...triumphed over pain', 'set a courageous example by leading them safely into and out of enemy-held territory']"
"src0_negLem","oewn-01555487-a",0.625,0.7440238091428449,8.0,"['not unprincipled']","based on or manifesting objectively defined standards of rightness or morality","['principled pragmatism and unprincipled expediency', 'a principled person']"
"src0_negLem","oewn-05150110-n",0.42857142857142855,0.7867957924694432,7.0,"['not penalty']","benefit resulting from some event or action","['it turned out to my advantage', 'reaping the rewards of generosity']"
"src0_negLem","oewn-01211024-a",-0.625,1.5059406173077154,8.0,"['not raised']","below the surround or below the normal position","['with lowered eyes']"
"src0_negLem","oewn-00404056-v",0.625,1.5059406173077154,8.0,"['not decompress', 'not depressurize', 'not depressurise']","increase the pressure in or of","[""The captain will pressurize the cabin for the passengers' comfort""]"
"src0_negLem","oewn-01530701-a",-0.625,0.9161253813129043,8.0,"['not irremovable']","capable of being removed or taken away or dismissed","['a removable cord', 'removable partitions']"
"src0_negLem","oewn-02266995-a",0.2857142857142857,0.7559289460184545,7.0,"['not unsold']","disposed of to a purchaser","['this merchandise is sold']"
"src0_negLem","oewn-04871200-n",2.25,0.7071067811865476,8.0,"['not indecision', 'not indecisiveness']","the trait of resoluteness as evidenced by firmness of character or purpose","['a man of unusual decisiveness']"
"src0_negLem","oewn-01422022-a",-0.125,0.3535533905932738,8.0,"['not literal']","(used of the meanings of words or text) not literal; using figures of speech","['figurative language']"
"src0_negLem","oewn-00338302-a",-1.875,0.9910312089651149,8.0,"['not certain', 'not sure']","lacking or indicating lack of confidence or assurance","['uncertain of his convictions', 'unsure of himself and his future', 'moving with uncertain (or unsure) steps', 'an uncertain smile', 'touched the ornaments with uncertain fingers']"
"src0_negLem","oewn-01291519-a",1.1111111111111112,0.7817359599705717,9.0,"['not unimproved']","made more desirable or valuable or profitable; especially made ready for use or marketing","['new houses are springing up on an improved tract of land near the river', 'an improved breed']"
"src0_negLem","oewn-02357217-a",-1.625,0.9161253813129043,8.0,"['not superior']","having an orbit between the sun and the Earth's orbit","['Mercury and Venus are inferior planets']"
"src0_negLem","oewn-01904196-a",-0.125,1.246423454758225,8.0,"['not imprudent']","careful and sensible; marked by sound judgment","['a prudent manager', 'prudent rulers', 'prudent hesitation', 'more prudent to hide than to fight']"
"src0_negLem","oewn-00111664-a",0.875,0.9910312089651149,8.0,"['not synthetic', 'not synthetical']","of a proposition that is necessarily true independent of fact or experience","[""`all spinsters are unmarried' is an analytic proposition""]"
"src0_negLem","oewn-00313791-v",-1.0,1.2649110640673518,6.0,"['not sharpen', 'not focalise', 'not focalize', 'not focus']","make dim or indistinct","['The fog blurs my vision']"
"src0_negLem","oewn-01455045-a",-1.875,1.2464234547582247,8.0,"['not won']","not gained or won","['a lost battle', 'a lost prize']"
"src0_negLem","oewn-01798849-a",0.0,0.0,8.0,"['not plain']","not plain; decorative or ornamented","['fancy handwriting', 'fancy clothes']"
"src0_negLem","oewn-00514055-a",1.0,0.9258200997725514,8.0,"['not incompetent', 'not unqualified']","legally qualified or sufficient","['a competent court', 'competent testimony']"
"src0_negLem","oewn-02131193-a",0.6666666666666666,0.8660254037844386,9.0,"['not unserviceable']","ready for service or able to give long service","['serviceable equipment', 'heavy serviceable fabrics']"
"src0_negLem","oewn-01230010-a",0.0,1.118033988749895,9.0,"['not honourable', 'not honorable']","lacking honor or integrity; deserving dishonor","['dishonorable in thought and deed']"
"src0_negLem","oewn-00309819-a",0.625,1.0606601717798212,8.0,"['not careless']","exercising caution or showing care or attention","['they were careful when crossing the busy street', 'be careful to keep her shoes clean', 'did very careful research', 'careful art restorers', 'careful of the rights of others', ""careful about one's behavior""]"
"src0_negLem","oewn-01753804-a",1.0,1.3093073414159542,8.0,"['not imperfect']","being complete of its kind and without defect or blemish","['a perfect circle', 'a perfect reproduction', 'perfect happiness', 'perfect manners', 'a perfect specimen', 'a perfect day']"
"src0_negLem","oewn-02575716-a",1.0,1.6035674514745466,8.0,"['not unwilling']","disposed or inclined toward","['a willing participant', 'willing helpers']"
"src0_negLem","oewn-02499848-a",0.125,0.3535533905932738,8.0,"['not down']","being or moving higher in position or greater in some value; being above a former position or level","['the anchor is up', 'the sun is up', 'he lay face up', 'he is up by a pawn', 'the market is up', 'the corn is up']"
"src0_negLem","oewn-02292634-v",-1.8333333333333333,0.983192080250175,6.0,"['not hold on', 'not keep']","fail to keep or to maintain; cease to have, either physically or in an abstract sense","['She lost her purse when she left it unattended on her seat']"
"src0_negLem","oewn-00312461-a",-1.625,1.0606601717798212,8.0,"['not careful']","marked by lack of attention or consideration or forethought or thoroughness; not careful","['careless about her clothes', 'forgotten by some careless person', 'a careless housekeeper', 'careless proofreading', 'it was a careless mistake', 'hurt by a careless remark']"
"src0_negLem","oewn-00026146-v",-1.0,0.9258200997725514,8.0,"['not decompress', 'not unbend', 'not unwind', 'not loosen up', 'not slow down', 'not relax']","become tense, nervous, or uneasy","['He tensed up when he saw his opponent enter the room']"
"src0_negLem","oewn-00745450-a",1.4285714285714286,0.5345224838248488,7.0,"['not undeveloped']","being changed over time so as to be e.g. stronger or more complete or more useful","['the developed qualities of the Hellenic outlook', 'they have very small limbs with only two fully developed toes on each']"
"src0_negLem","oewn-00806609-a",0.125,0.991031208965115,8.0,"['not dull']","keenly and painfully felt; as if caused by a sharp edge or point","['a sharp pain', 'sharp winds']"
"src0_negLem","oewn-01953883-a",0.0,0.5345224838248488,8.0,"['not unrefined']","(used of persons and their behavior) cultivated and genteel","['she was delicate and refined and unused to hardship', 'refined people with refined taste']"
"src0_negLem","oewn-00171499-r",0.75,0.8864052604279183,8.0,"['not through empirical observation', 'not by trial and error', 'not empirically']","in a theoretical manner","['he worked the problem out theoretically']"
"src0_negLem","oewn-00531471-a",1.7142857142857142,0.7559289460184545,7.0,"['not discomposed']","serenely self-possessed and free from agitation especially in times of stress","['the performer seemed completely composed as she stepped onto the stage', 'I felt calm and more composed than I had in a long time']"
"src0_negLem","oewn-02424186-a",0.0,0.0,8.0,"['not thin']","relatively dense in consistency","['thick cream', 'thick soup', 'thick smoke', 'thick fog']"
"src0_negLem","oewn-00107190-r",1.5714285714285714,0.9759000729485333,7.0,"['not irresponsibly']","in a responsible manner","['we must act responsibly']"
"src0_negLem","oewn-01774367-a",1.75,1.0350983390135313,8.0,"['not dissuasive']","intended or having the power to induce action or belief","['persuasive eloquence', 'a most persuasive speaker', 'a persuasive argument']"
"src0_negLem","oewn-02518934-v",0.625,0.9161253813129043,8.0,"['not disadvantage', 'not disfavor', 'not disfavour']","give an advantage to","['This system advantages the rich']"
"src0_negLem","oewn-00526155-a",-1.7142857142857142,1.1126972805283737,7.0,"['not complete']","not complete or total; not completed","['an incomplete account of his life', 'political consequences of incomplete military success', 'an incomplete forward pass']"
"src0_negLem","oewn-01453748-a",-1.0,1.0690449676496974,8.0,"['not saved']","spiritually or physically doomed or destroyed","['lost souls', 'a lost generation', 'a lost ship', 'the lost platoon']"
"src0_negLem","oewn-01014459-a",0.125,0.3535533905932738,8.0,"['not last']","preceding all others in time or space or degree","['the first house on the right', 'the first day of spring', 'his first political race', 'her first baby', 'the first time', 'the first meetings of the new party', 'the first phase of his training']"
"src0_negLem","oewn-00936423-a",0.5,0.7559289460184544,8.0,"['not inexpensive', 'not cheap']","high in price or charging high prices","['expensive clothes', 'an expensive shop']"
"src0_negLem","oewn-02103066-a",-1.625,1.407885953173359,8.0,"['not secure']","not firm or firmly fixed; likely to fail or give way","['the hinge is insecure']"
"src0_negLem","oewn-02672316-v",-0.1111111111111111,0.6009252125773316,9.0,"['not equal', 'not be']","be different","['These two tests differ in only one respect']"
"src0_negLem","oewn-02408942-a",0.0,0.0,6.0,"['not exempt', 'not nontaxable']","(of goods or funds) subject to taxation","['taxable income', 'nonexempt property']"
"src0_negLem","oewn-01213526-a",0.625,0.7440238091428449,8.0,"['not low']","greater than normal in quantity or amount","['a high temperature', 'a high price', 'the high point of his career', 'high risks', 'has high hopes', 'the river is high', 'he has a high opinion of himself']"
"src0_negLem","oewn-00194221-r",1.375,1.0606601717798212,8.0,"['not unconvincingly']","in a convincing manner","['he argued convincingly']"
"src0_negLem","oewn-01803337-a",0.42857142857142855,0.7867957924694431,7.0,"['not unstudied', 'not uncontrived']","produced or marked by conscious design or premeditation","['a studied smile', 'a note of biting irony and studied insult']"
"src0_negLem","oewn-01928961-a",-1.0,1.0690449676496976,8.0,"['not reposeful', 'not restful', 'not relaxing']","lacking or not affording physical or mental rest","['a restless night', 'she fell into an uneasy sleep']"
"src0_negLem","oewn-00286521-r",0.75,1.164964745021435,8.0,"['not below the belt', 'not unfairly']","in conformity with the rules or laws and without fraud or cheating","['they played fairly']"
"src0_negLem","oewn-01578429-a",0.125,0.3535533905932738,8.0,"['not supernatural']","existing in or in conformity with nature or the observable world; neither supernatural nor magical","['a perfectly natural explanation']"
"src0_negLem","oewn-01126910-a",1.0,1.1952286093343936,8.0,"['not bad']","having desirable or positive qualities especially those suitable for a thing specified","['good news from the hospital', 'a good report card', 'when she was good she was very very good', 'a good knife is one good for cutting', 'this stump will make a good picnic table', 'a good check', 'a good joke', 'a good exterior paint', 'a good secretary', 'a good dress for the office']"
"src0_negLem","oewn-00808265-a",1.75,1.0350983390135313,8.0,"['not dull']","full of life and energy","['a lively discussion', 'lively and attractive parents', 'a lively party']"
"src0_negLem","oewn-02098311-a",0.125,0.6408699444616557,8.0,"['not concealing']","showing or making known","['a revealing glance']"
"src0_negLem","oewn-00201116-r",2.0,1.0,7.0,"['not fearfully']","without fear","['fearlessly, he led the troops into combat']"
"src0_negLem","oewn-00797525-v",-1.5714285714285714,1.618347187425374,7.0,"['not allow', 'not let', 'not permit', 'not countenance']","command against","['I forbid you to call me late at night', 'Mother vetoed the trip to the chocolate store', 'Dad nixed our plans']"
"src0_negLem","oewn-00151509-v",-1.1428571428571428,0.8997354108424375,7.0,"['not increase']","decrease in size, extent, or range","['The amount of homework decreased towards the end of the semester', 'The cabin pressure fell dramatically', 'her weight fell to under a hundred pounds', 'his voice fell to a whisper']"
"src0_negLem","oewn-02259731-v",0.125,0.3535533905932738,8.0,"['not clear']","come back after being refused","['the check bounced']"
"src0_negLem","oewn-01846281-a",-1.0,1.3093073414159542,8.0,"['not precocious']","relatively slow in mental or emotional or physical development","['providing a secure and sometimes happy life for the retarded']"
"src0_negLem","oewn-00339715-a",1.5,0.5477225575051661,6.0,"['not diffident', 'not shy', 'not timid', 'not unsure']","having or marked by confidence or assurance","['a confident speaker', 'a confident reply', 'his manner is more confident these days', 'confident of fulfillment']"
"src0_negLem","oewn-01818685-a",0.625,0.5175491695067657,8.0,"['not impolitic']","marked by artful prudence, expedience, and shrewdness","[""it is neither polite nor politic to get into other people's quarrels"", 'a politic decision', 'a politic manager', 'a politic old scoundrel', 'a shrewd and politic reply']"
"src0_negLem","oewn-00316850-r",0.5,0.7559289460184545,8.0,"['not dishonorably']","with honor","['he was honorably discharged after many years of service']"
"src0_negLem","oewn-02777127-v",0.375,0.744023809142845,8.0,"['not overcast', 'not cloud']","become clear","['The sky cleared after the storm']"
