"id0","lemmas","definition","examples","antonym_ids","antonym_lemmas","antonym_defs","antonym_examples"
"oewn-00120824-r","['successfully']","with success; in a successful manner","['she performed the surgery successfully']","['oewn-00169098-r']","[['unsuccessfully']]","['without success']","[['she tried unsuccessfully to persuade him to buy a new car']]"
"oewn-00080014-r","['passively']","in a passive manner","['he listened passively']","['oewn-00079883-r']","[['actively']]","['in an active manner']","[['he participated actively in the war']]"
"oewn-02012852-a","['long', 'retentive', 'tenacious', 'recollective']","good at remembering","['a retentive mind', 'tenacious memory']","['oewn-02013127-a']","[['unretentive', 'short', 'forgetful']]","['(of memory) deficient in retentiveness or range']","[['a short memory']]"
"oewn-01255535-v","['smoothen', 'smooth']","make smooth or smoother, as if by rubbing","['smooth the surface of the wood']","['oewn-01256185-v']","[['roughen']]","['make rough or rougher']","[['roughen the surfaces so they will stick to each other']]"
"oewn-00307112-a","['capable']","(usually followed by `of') having capacity or ability","['capable of winning', 'capable of hard work', 'capable of walking on two feet']","['oewn-00308272-a']","[['incapable']]","[""(followed by `of') lacking capacity or ability""]","[['incapable of carrying a tune', 'he is incapable of understanding the matter', 'incapable of doing the work']]"
"oewn-00349400-v","['start', 'begin', 'lead off', 'commence']","set in motion, cause to start","['The U.S. started a war in the Middle East', 'The Iraqis began hostilities', 'begin a new chapter in your life']","['oewn-00353480-v']","[['end', 'terminate']]","['bring to an end or halt']","[['She ended their friendship when she found out that he had once been convicted of a crime', 'The attack on Poland terminated the relatively peaceful period after WW I']]"
"oewn-00818972-v","['admit', 'acknowledge']","declare to be true or admit the existence or reality or truth of","['He admitted his errors', 'She acknowledged that she might have forgotten']","['oewn-00818217-v']","[['deny']]","['declare untrue; contradict']","[['He denied the allegations', 'She denied that she had taken money']]"
"oewn-00807541-a","['dull']","not keenly felt","['a dull throbbing', 'dull pain']","['oewn-00806609-a']","[['sharp']]","['keenly and painfully felt; as if caused by a sharp edge or point']","[['a sharp pain', 'sharp winds']]"
"oewn-00767176-a","['direct']","(of a current) flowing in one direction only","['direct current']","['oewn-00767310-a']","[['alternating']]","['(of a current) reversing direction']","[['alternating current']]"
"oewn-05766056-n","['experience']","the accumulation of knowledge or skill that results from direct participation in events or activities","['a man of experience', 'experience is the best teacher']","['oewn-05997841-n']","[['rawness', 'inexperience']]","['lack of experience and the knowledge and understanding derived from experience']","[['procedural inexperience created difficulties', 'their poor behavior was due to the rawness of the troops']]"
"oewn-01522469-a","['military']","characteristic of or associated with soldiers or the military","['military uniforms']","['oewn-01523038-a']","[['unmilitary', 'nonmilitary']]","['not associated with soldiers or the military']","[['unmilitary circles of government', 'fatigue duty involves nonmilitary labor']]"
"oewn-00514186-a","['incompetent', 'unqualified']","legally not qualified or sufficient","['a wife is usually considered unqualified to testify against her husband', 'incompetent witnesses']","['oewn-00514055-a']","[['competent']]","['legally qualified or sufficient']","[['a competent court', 'competent testimony']]"
"oewn-00596011-a","['sporadic']","recurring in scattered and irregular or unpredictable instances","['a city subjected to sporadic bombing raids']","['oewn-00594915-a']","[['continual']]","['recurring regularly or frequently in a prolonged and closely spaced series']","[['the continual banging of the shutters']]"
"oewn-02486512-v","['criminalize', 'outlaw', 'criminalise', 'illegalize', 'illegalise']","declare illegal; outlaw","['Marijuana is criminalized in the U.S.']","['oewn-02487025-v']","[['legitimate', 'legalize', 'legitimatize', 'legitimise', 'legalise', 'legitimize', 'decriminalise', 'legitimatise', 'decriminalize']]","['make legal']","[['Marijuana should be legalized']]"
"oewn-01821123-a","['popular']","regarded with great favor, approval, or affection especially by the general public","['a popular tourist attraction', 'a popular girl', 'cabbage patch dolls are no longer popular']","['oewn-01822300-a']","[['unpopular']]","['regarded with disfavor or lacking general approval']","[['unpopular ideas', 'an unpopular war']]"
"oewn-01453492-a","['found']","come upon unexpectedly or after searching","['found art', 'the lost-and-found department']","['oewn-01452455-a']","[['lost']]","['no longer in your possession or control; unable to be found or recovered']","[['a lost child', 'lost friends', 'his lost book', 'lost opportunities']]"
"oewn-05104968-n","['low']","a low level or position or degree","['the stock market fell to a new low']","['oewn-05104798-n']","[['high']]","['a lofty level or position or degree']","[['summer temperatures reached an all-time high']]"
"oewn-02081395-v","['spread out', 'expand']","extend in one or more directions","['The dough expands']","['oewn-00241457-v']","[['contract', 'shrink']]","['become smaller or draw together']","[['The fabric shrank', 'The balloon shrank']]"
"oewn-00206293-v","['better', 'amend', 'meliorate', 'ameliorate', 'improve']","to make better","['The editor improved the manuscript with his changes']","['oewn-00208618-v']","[['aggravate', 'exacerbate', 'worsen', 'exasperate']]","['make worse']","[['This drug aggravates the pain']]"
"oewn-00983718-a","['slow']","not moving quickly; taking a comparatively long time","['a slow walker', 'the slow lane of traffic', 'her steps were slow', 'he was slow in reacting to the news', 'slow but steady growth']","['oewn-00979699-a']","[['fast']]","['acting or moving or capable of acting or moving quickly']","[['fast film', 'on the fast track in school', 'set a fast pace', 'a fast car']]"
"oewn-00035578-a","['active']","full of activity or engaged in continuous activity","['an active seaport', 'an active bond market', 'an active account']","['oewn-00036594-a']","[['inactive']]","['lacking activity; lying idle or unused']","[['an inactive mine', 'inactive accounts', 'inactive machinery']]"
"oewn-01965708-a","['registered']","(of animals) officially recorded with or certified by a recognized breed association; especially in a stud book","['a registered Percheron']","['oewn-01965921-a']","[['unregistered']]","['(of animals) not recorded with or certified by an official breed association']","[['unregistered dairy cattle']]"
"oewn-00051936-a","['inadequate', 'unequal']","lacking the requisite qualities or resources to meet a task","['inadequate training', 'the staff was inadequate', 'she was unequal to the task']","['oewn-00051265-a']","[['adequate', 'equal']]","['having the requisite qualities or resources to meet a task']","[['she had adequate training', 'her training was adequate', 'she was adequate to the job', 'he was equal to the task']]"
"oewn-02534046-v","['fail', 'go wrong', 'miscarry']","be unsuccessful","[""Where do today's public schools fail?"", 'The attempt to rescue the hostages failed miserably']","['oewn-02529837-v']","[['come through', 'win', 'succeed', 'bring home the bacon', 'deliver the goods']]","['attain success or reach a desired goal']","[['The enterprise succeeded', 'We succeeded in getting tickets to the show', 'she struggled to overcome her handicap and won']]"
"oewn-00279417-a","['bright']","emitting or reflecting light readily or in large amounts","['the sun was bright and hot', 'a bright sunlit room']","['oewn-00284569-a']","[['dull']]","['emitting or reflecting very little light']","[['a dull glow', 'dull silver badly in need of a polish', 'a dull sky']]"
"oewn-00535112-a","['comprehensible', 'comprehendible']","capable of being comprehended or understood","['an idea comprehensible to the average mind']","['oewn-00536071-a']","[['uncomprehensible', 'incomprehensible']]","['difficult to understand']","[['the most incomprehensible thing about the universe is that it is comprehensible']]"
"oewn-00658159-a","['crowned']","having an (artificial) crown on a tooth","['had many crowned teeth']","['oewn-00658468-a']","[['uncrowned']]","['not having an (artificial) crown on a tooth; used especially of molars and bicuspids']","[['uncrowned teeth badly in need of attention']]"
"oewn-00439133-v","['speed', 'speed up', 'quicken', 'accelerate']","move faster","['The car accelerated']","['oewn-00440913-v']","[['retard', 'slow down', 'slow', 'decelerate', 'slow up']]","['lose velocity; move more slowly']","[['The car decelerated']]"
"oewn-02396335-v","['enthrone', 'throne']","put a monarch on the throne","['The Queen was enthroned more than 50 years ago']","['oewn-02396595-v']","[['dethrone']]","['remove a monarch from the throne']","[['If the King does not abdicate, he will have to be dethroned']]"
"oewn-01304559-a","['industrial']","having highly developed industries","['the industrial revolution', 'an industrial nation']","['oewn-01305303-a']","[['nonindustrial']]","['not having highly developed manufacturing enterprises']","[['a nonindustrial society']]"
"oewn-00206083-a","['forward']","used of temperament or behavior; lacking restraint or modesty","['a forward child badly in need of discipline']","['oewn-00205669-a']","[['backward']]","['(used of temperament or behavior) marked by a retiring nature']","[['a backward lover']]"
"oewn-00205669-a","['backward']","(used of temperament or behavior) marked by a retiring nature","['a backward lover']","['oewn-00206083-a']","[['forward']]","['used of temperament or behavior; lacking restraint or modesty']","[['a forward child badly in need of discipline']]"
"oewn-13991539-n","['employment', 'employ']","the state of being employed or having a job","['they are looking for employment', 'he was in the employ of the city']","['oewn-13991755-n']","[['unemployment']]","['the state of being unemployed or not having a job']","[['unemployment is a serious social evil', 'the rate of unemployment is an indicator of the health of an economy']]"
"oewn-00203457-r","['intelligently']","in an intelligent manner","['she acted intelligently in this difficult situation']","['oewn-00203614-r']","[['unintelligently']]","['in an unintelligent manner']","[['he acted rather unintelligently in this crisis']]"
"oewn-01212066-n","['service']","an act of help or assistance; something (such as a tool, software or system) used to render said help or assistance","['he did them a service']","['oewn-01212281-n']","[['ill service', 'ill turn', 'disservice']]","['an act intended to help that turns out badly']","[['he did them a disservice']]"
"oewn-01278672-a","['of import', 'important']","of great significance or value","['important people', 'the important questions of the day']","['oewn-01283088-a']","[['unimportant']]","['not important']","[['a relatively unimportant feature of the system', 'the question seems unimportant']]"
"oewn-01339879-a","['intelligible']","well articulated or enunciated, and loud enough to be heard distinctly","['intelligible pronunciation']","['oewn-01340074-a']","[['unintelligible']]","['poorly articulated or enunciated, or drowned by noise']","[['unintelligible speech']]"
"oewn-00369055-r","['implicitly']","without ever expressing so clearly","['he implicitly assumes that you know the answer']","['oewn-00369214-r']","[['explicitly']]","['in an explicit manner']","[['in his foreword Professor Clark puts it explicitly']]"
"oewn-00460251-v","['rush', 'hurry']","urge to an unnatural speed","[""Don't rush me, please!""]","['oewn-00460731-v']","[['hold up', 'delay', 'detain']]","['cause to be slowed down or delayed']","[['Traffic was delayed by the bad weather', ""she delayed the work that she didn't want to perform""]]"
"oewn-00002098-a","['unable']","(usually followed by `to') not having the necessary means or skill or know-how","['unable to get to town without a car', 'unable to obtain funds']","['oewn-00001740-a']","[['able']]","[""(usually followed by `to') having the necessary means or skill or know-how or authority to do something""]","[['able to swim', 'she was able to program her computer', 'we were at last able to buy a car', 'able to get a grant for the project']]"
"oewn-02305339-a","['standard', 'received']","conforming to the established language usage of educated native speakers","['standard (American) English', ""received standard English is sometimes called the King's English""]","['oewn-02305966-a']","[['nonstandard']]","['not conforming to the language usage of a prestige group within a community']","[['a nonstandard dialect is one used by uneducated speakers or socially disfavored groups', 'the common core of nonstandard words and phrases in folk speech']]"
"oewn-02332106-a","['weak']","wanting in physical strength","['a weak pillar']","['oewn-02328781-a']","[['strong']]","['having strength or power greater than average or expected']","[['a strong radio signal', 'strong medicine', 'a strong man']]"
"oewn-01859592-v","['move']","change residence, affiliation, or place of employment","['We moved from Idaho to Nebraska', 'The basketball player moved from one team to another']","['oewn-01861378-v']","[['stick', 'stay', 'stick around', 'stay put']]","['stay put (in a certain place)']","[['We are staying in Detroit; we are not moving to Cincinnati', 'Stay put in the corner here!', 'Stick around and you will learn something!']]"
"oewn-01283088-a","['unimportant']","not important","['a relatively unimportant feature of the system', 'the question seems unimportant']","['oewn-01278672-a']","[['of import', 'important']]","['of great significance or value']","[['important people', 'the important questions of the day']]"
"oewn-00291789-a","['unbroken']","marked by continuous or uninterrupted extension in space or time or sequence","['cars in an unbroken procession', 'the unbroken quiet of the afternoon']","['oewn-00290849-a']","[['broken']]","['not continuous in space, time, or sequence or varying abruptly']","[['broken lines of defense', 'a broken cable transmission', 'broken sleep', 'tear off the stub above the broken line', 'a broken note', 'broken sobs']]"
"oewn-01603174-a","['abnormal']","departing from the normal in e.g. intelligence and development","['they were heartbroken when they learned their child was abnormal', 'an abnormal personality']","['oewn-01602901-a']","[['normal']]","['being approximately average or within certain limits in e.g. intelligence and development']","[['a perfectly normal child', 'of normal intelligence', ""the most normal person I've ever met""]]"
"oewn-05036872-n","['strength']","the property of being physically or mentally strong","['fatigue sapped his strength']","['oewn-05047429-n']","[['weakness']]","['the property of lacking physical or mental strength; liability to failure under pressure or stress or strain']","[['his weakness increased as he became older', 'the weakness of the span was overlooked until it collapsed']]"
"oewn-02020375-v","['enter', 'go into', 'get into', 'come in', 'go in', 'get in', 'move into']","to come or go into","['the boat entered an area of shallow marshes']","['oewn-02019450-v']","[['get out', 'go out', 'leave', 'exit']]","['move out of or depart from']","[['leave the room', 'the fugitive has left the country']]"
"oewn-00218725-r","['thoughtlessly', 'unthinkingly', 'unthinking']","in a thoughtless manner","['he stared thoughtlessly at the picture']","['oewn-00218585-r']","[['thoughtfully']]","['in a thoughtful manner']","[['he stared thoughtfully out the window']]"
"oewn-00559704-a","['enforced', 'implemented']","forced or compelled or put in force","['a life of enforced inactivity', 'enforced obedience']","['oewn-00559863-a']","[['unenforced']]","['not enforced; not compelled especially by legal or police action']","[['too many unenforced laws can breed contempt for law']]"
"oewn-00068376-a","['unadvisable', 'inadvisable']","not prudent or wise; not recommended","['running on the ice is inadvisable']","['oewn-00067647-a']","[['advisable']]","['worthy of being recommended or suggested; prudent or wise']","[['such action is neither necessary nor advisable', 'extreme caution is advisable', 'it is advisable to telephone first']]"
"oewn-00192383-v","['deaden', 'blunt']","make less lively, intense, or vigorous; impair in vigor, force, activity, or sensation","['Terror blunted her feelings', 'deaden a sound']","['oewn-00193180-v']","[['liven', 'enliven', 'animate', 'liven up', 'invigorate']]","['make lively']","[[""let's liven up this room a bit""]]"
"oewn-02358744-a","['supervised']","under observation or under the direction of a superintendent or overseer","['supervised play']","['oewn-02358892-a']","[['unsupervised']]","['not supervised or under constant observation']","[['the school maintains unsupervised study halls during free periods', 'reliable workers are generally unsupervised']]"
"oewn-03160344-a","['contested']","disputed or made the object of contention or competition","['a contested election']","['oewn-03160498-a']","[['uncontested']]","['not disputed and not made the object of contention or competition']","[['uncontested authority']]"
"oewn-00597095-a","['uninterrupted', 'continuous']","continuing in time or space without interruption","['a continuous rearrangement of electrons in the solar atoms results in the emission of light', 'a continuous bout of illness lasting six months', 'lived in continuous fear', 'a continuous row of warehouses', 'a continuous line has no gaps or breaks in it', 'moving midweek holidays to the nearest Monday or Friday allows uninterrupted work weeks']","['oewn-00599413-a']","[['discontinuous', 'noncontinuous']]","['not continuing without interruption in time or space']","[['discontinuous applause', 'the landscape was a discontinuous mosaic of fields and forest areas', 'he received a somewhat haphazard and discontinuous schooling']]"
"oewn-00818217-v","['deny']","declare untrue; contradict","['He denied the allegations', 'She denied that she had taken money']","['oewn-00818972-v']","[['admit', 'acknowledge']]","['declare to be true or admit the existence or reality or truth of']","[['He admitted his errors', 'She acknowledged that she might have forgotten']]"
"oewn-00182551-v","['add']","make an addition (to); join or combine or unite with others; increase the quality, quantity, size or scope of","['We added two students to that dorm room', 'She added a personal note to her letter', 'Add insult to injury', 'Add some extra plates to the dinner table']","['oewn-00179456-v']","[['take out', 'take away']]","['take out or remove']","[['take out the chicken after adding the vegetables']]"
"oewn-00552502-a","['conclusive']","forming an end or termination; especially putting an end to doubt or question","['conclusive proof', 'the evidence is conclusive']","['oewn-00552997-a']","[['inconclusive']]","['not conclusive; not putting an end to doubt or question']","[['an inconclusive reply', 'inconclusive evidence', 'the inconclusive committee vote']]"
"oewn-00337066-a","['uncertain']","not established beyond doubt; still undecided or unknown","['an uncertain future', 'a manuscript of uncertain origin', 'plans are still uncertain', 'changes of great if uncertain consequences', 'without further evidence his story must remain uncertain']","['oewn-00336319-a']","[['certain']]","['established beyond doubt or question; definitely known']","[['what is certain is that every effect must have a cause', 'it is certain that they were on the bus', 'his fate is certain', 'the date for the invasion is certain']]"
"oewn-00688348-v","['accept']","consider or hold as true","['I cannot accept the dogma of this church', 'accept an argument']","['oewn-00687584-v']","[['reject']]","['not accept something given or offered']","[['I reject the idea of starting a war', ""The journal rejected the student's paper""]]"
"oewn-00301868-r","['possibly']","to a degree possible of achievement or by possible means","[""they can't possibly get here in time for the funeral?""]","['oewn-00302054-r']","[['impossibly']]","['to a degree impossible of achievement']","[['long thought to be an impossibly difficult operation', 'impossibly far from sources of supply']]"
"oewn-00129052-r","['typically']","in a typical manner","['Tom was typically hostile']","['oewn-00129174-r']","[['untypically', 'atypically']]","['in a manner that is not typical']","[['she was atypically quiet']]"
"oewn-00107608-r","['unremarkably', 'usually', 'normally', 'ordinarily', 'commonly']","under normal conditions","['usually she was late']","['oewn-00107917-r']","[['unco', 'notably', 'unusually', 'remarkably']]","['to a remarkable degree or extent']","[['she was unusually tall', ""Notably missing from the network's fall line-up are any half-hour scripted comedies""]]"
"oewn-00879020-a","['unenergetic', 'lethargic']","deficient in alertness or activity","['bullfrogs became lethargic with the first cold nights']","['oewn-00876911-a']","[['energetic']]","['possessing or exerting or displaying energy']","[['an energetic fund raiser for the college', 'an energetic group of hikers', 'it caused an energetic chemical reaction']]"
"oewn-01521164-a","['military']","associated with or performed by members of the armed services as contrasted with civilians","['military police']","['oewn-01522004-a']","[['civilian']]","['associated with civil life or performed by persons who are not active members of the military']","[['civilian clothing', 'civilian life']]"
"oewn-00371514-r","['adequately']","in an adequate manner or to an adequate degree","['he was adequately prepared']","['oewn-00371665-r']","[['inadequately']]","['in an inadequate manner or to an inadequate degree']","[['the temporary camps were inadequately equipped']]"
"oewn-02506940-a","['useless']","having no beneficial use or incapable of functioning usefully","['a kitchen full of useless gadgets', 'she is useless in an emergency']","['oewn-02505612-a']","[['useful', 'utile']]","['being of use or service']","[['the girl felt motherly and useful', 'a useful job', 'a useful member of society']]"
"oewn-00221295-v","['fortify', 'beef up', 'strengthen']","make strong or stronger","['This exercise will strengthen your upper body', 'strengthen the relations between the two countries']","['oewn-00225327-v']","[['weaken']]","['lessen the strength of']","[['The fever weakened his body']]"
"oewn-01311380-a","['uninformed']","not informed; lacking in knowledge or information","['the uninformed public']","['oewn-01309228-a']","[['informed']]","['having much knowledge or education']","[['an informed public', 'informed opinion', 'the informed customer']]"
"oewn-00667354-a","['uncut', 'rough']","not shaped by cutting or trimming","['an uncut diamond', 'rough gemstones']","['oewn-00666454-a']","[['cut']]","['fashioned or shaped by cutting']","[['a well-cut suit', 'cut diamonds', 'cut velvet']]"
"oewn-01826770-a","['possible']","capable of happening or existing","['a breakthrough may be possible next year', 'anything is possible', 'warned of possible consequences']","['oewn-01828578-a']","[['impossible']]","['not capable of occurring or being accomplished or dealt with']","[['an impossible dream', 'an impossible situation']]"
"oewn-00480005-a","['uncomfortable']","providing or experiencing physical discomfort","['an uncomfortable chair', 'an uncomfortable day in the hot sun']","['oewn-00478809-a']","[['comfy', 'comfortable']]","[""providing or experiencing physical well-being or relief (`comfy' is informal)""]","[['comfortable clothes', 'comfortable suburban houses', 'made himself comfortable in an armchair', 'the antihistamine made her feel more comfortable', 'are you comfortable?', 'feeling comfy now?']]"
"oewn-01021330-a","['unfit']","not in good physical or mental condition; out of condition","['fat and very unfit', 'certified as unfit for army service', 'drunk and unfit for service']","['oewn-01020753-a']","[['fit']]","['physically and mentally sound or healthy']","[['felt relaxed and fit after their holiday', 'keeps fit with diet and exercise']]"
"oewn-13825370-n","['active', 'active voice']","the voice used to indicate that the grammatical subject of the verb is performing the action or causing the happening denoted by the verb","[""`The boy threw the ball' uses the active voice""]","['oewn-13825643-n']","[['passive voice', 'passive']]","['the voice used to indicate that the grammatical subject of the verb is the recipient (not the source) of the action denoted by the verb']","[[""`The ball was thrown by the boy' uses the passive voice"", ""`The ball was thrown' is an abbreviated passive""]]"
"oewn-00341137-a","['certain', 'sure']","certain to occur; destined or inevitable","['he was certain to fail', 'his fate is certain', 'In this life nothing is certain but death and taxes', 'he faced certain death', 'sudden but sure regret', 'he is sure to win']","['oewn-00342303-a']","[['uncertain']]","['not certain to occur; not inevitable']","[['everything is uncertain about the army', 'the issue is uncertain']]"
"oewn-00584665-a","['distinguishable']","capable of being perceived as different or distinct","['only the shine of their metal was distinguishable in the gloom', 'a project distinguishable into four stages of progress', 'distinguishable differences between the twins']","['oewn-00585227-a']","[['undistinguishable', 'indistinguishable']]","['not capable of being distinguished or differentiated']","[['the two specimens are actually different from each other but the differences are almost indistinguishable', 'the twins were indistinguishable', 'a colorless person quite indistinguishable from the colorless mass of humanity']]"
"oewn-00731008-a","['independent']","free from external control and constraint","['an independent mind', 'a series of independent judgments', 'fiercely independent individualism']","['oewn-00729216-a']","[['dependent']]","['relying on or requiring a person or thing for support, supply, or what is needed']","[['dependent children', 'dependent on moisture']]"
"oewn-00737448-a","['undesirable', 'unwanted']","not wanted","['undesirable impurities in steel', 'legislation excluding undesirable aliens', 'removed the unwanted vegetation']","['oewn-00736491-a']","[['desirable']]","['worth having or seeking or achieving']","[['a desirable job', 'computer with many desirable features', 'a desirable outcome']]"
"oewn-02101168-a","['secure']","free from danger or risk","['secure from harm', 'his fortune was secure', 'made a secure place for himself in his field']","['oewn-02102035-a']","[['unsafe', 'insecure']]","['lacking in security or safety']","[['his fortune was increasingly insecure', 'an insecure future']]"
"oewn-02242120-v","['reject', 'refuse', 'decline', 'turn down', 'pass up']","not accept as true","['He refused to accept what she said']","['oewn-02240906-v']","[['take', 'have', 'accept']]","['receive willingly something given or offered']","[[""The only girl who would have him was the miller's daughter"", ""I won't have this dog in my house!"", 'Please accept my present']]"
"oewn-01665420-a","['opportune']","suitable or at a time that is suitable or advantageous especially for a particular purpose","['an opportune place to make camp', 'an opportune arrival', 'an opportune time to receive guests']","['oewn-01666379-a']","[['inopportune']]","['not opportune']","[['arrived at a most inopportune hour', 'an inopportune visit']]"
"oewn-01398622-a","['lawful']","conformable to or allowed by law","['lawful methods of dissent']","['oewn-01399052-a']","[['unlawful']]","['contrary to or prohibited by or defiant of law']","[['unlawful measures', 'unlawful money', 'unlawful hunters']]"
"oewn-00844942-a","['forceful']","characterized by or full of force or strength (often but not necessarily physical)","['a forceful speaker', 'a forceful personality', 'forceful measures', 'a forceful plan for peace']","['oewn-00846453-a']","[['forceless', 'unforceful']]","['lacking force; feeble']","[['a forceless argument']]"
"oewn-05149427-n","['good', 'goodness']","that which is pleasing or valuable or useful","['weigh the good against the bad', 'among the highest goods of all are happiness and self-realization']","['oewn-05151326-n']","[['bad', 'badness']]","['that which is below standard or expectations as of ethics or decency']","[['take the bad with the good']]"
"oewn-01207229-a","['high']","(literal meaning) being at or having a relatively great or specific elevation or upward extension (sometimes used in combinations like `knee-high')","['a high mountain', 'high ceilings', 'high buildings', 'a high forehead', 'a high incline', 'a foot high']","['oewn-01209146-a']","[['low']]","['being at or having a relatively small elevation or upward extension']","[['low ceilings', 'low clouds', 'low hills', 'the sun is low', 'low furniture', 'a low bow']]"
"oewn-02614382-v","['start', 'begin']","have a beginning, in a temporal, spatial, or evaluative sense","['The DMZ begins right over the hill', 'The second movement begins after the Allegro', 'Prices for these homes start at $250,000']","['oewn-02615799-v']","[['finish', 'stop', 'end', 'cease', 'terminate']]","['have an end, in a temporal, spatial, or quantitative sense; either spatial or metaphorical']","[['the bronchioles terminate in a capillary bed', 'Your rights stop where you infringe upon the rights of other', 'My property ends by the bushes', 'The symphony ends in a pianissimo']]"
"oewn-01028212-a","['inflexible']","incapable of change","['a man of inflexible purpose']","['oewn-01027688-a']","[['flexible']]","['capable of being changed']","[['flexible schedules']]"
"oewn-02274920-a","['unsolved', 'unresolved']","not solved","['many crimes remain unsolved', 'many problems remain unresolved']","['oewn-02274768-a']","[['resolved', 'solved']]","['explained or answered']","[['mysteries solved and unsolved; problems resolved and unresolved']]"
"oewn-00095870-r","['down', 'downwardly', 'downwards', 'downward']","spatially or metaphorically from a higher to a lower level or position","[""don't fall down"", 'rode the lift up and skied down', 'prices plunged downward']","['oewn-00096883-r']","[['up', 'upwardly', 'upwards', 'upward']]","['spatially or metaphorically from a lower to a higher position']","[['look up!', 'the music surged up', 'the fragments flew upwards', 'prices soared upwards', 'upwardly mobile']]"
"oewn-02251155-a","['smooth']","of motion that runs or flows or proceeds without jolts or turbulence","['a smooth ride']","['oewn-02251311-a']","[['bumpy', 'jolty', 'rocky', 'jumpy', 'jolting', 'rough']]","['causing or characterized by jolts and irregular movements']","[['a rough ride']]"
"oewn-01769760-v","['vex', 'worry']","disturb the peace of mind of; afflict with mental agitation or distress","[""I cannot sleep--my daughter's health is worrying me""]","['oewn-01021817-v']","[['reassure']]","['give reassurance to; give or restore confidence in; cause to feel sure or certain']","[['I reassured him that we were safe']]"
"oewn-00493074-r","['honorably', 'uprightly']","in an honorable manner","['he acted honorably']","['oewn-00493222-r']","[['dishonorably']]","['in a dishonorable manner']","[['he acted dishonorably']]"
"oewn-00764460-a","['direct']","direct in spatial dimensions; proceeding without deviation or interruption; straight and short","['a direct route', 'a direct flight', 'a direct hit']","['oewn-00765898-a']","[['indirect']]","['not direct in spatial dimension; not leading by a straight line or course to a destination']","[['sometimes taking an indirect path saves time', 'you must take an indirect course in sailing']]"
"oewn-02407967-v","['force out', 'sack', 'terminate', 'displace', 'fire', 'give the axe', 'dismiss', 'can', 'give the sack', 'send away', 'give notice']","terminate the employment of; discharge from an office or position","['The boss fired his secretary today', 'The company terminated 25% of its workers']","['oewn-02414542-v']","[['engage', 'employ', 'hire']]","['engage or hire for work']","[['They hired two new secretaries in the department', 'How many people has she employed?']]"
"oewn-00444562-r","['retail']","at a retail price","[""I'll sell it to you retail only""]","['oewn-00444667-r']","[['wholesale']]","['at a wholesale price']","[['I can sell it to you wholesale']]"
"oewn-01861378-v","['stick', 'stay', 'stick around', 'stay put']","stay put (in a certain place)","['We are staying in Detroit; we are not moving to Cincinnati', 'Stay put in the corner here!', 'Stick around and you will learn something!']","['oewn-01859592-v']","[['move']]","['change residence, affiliation, or place of employment']","[['We moved from Idaho to Nebraska', 'The basketball player moved from one team to another']]"
"oewn-00104495-a","['unambiguous']","having or exhibiting a single clearly defined meaning","['As a horror, apartheid...is absolutely unambiguous']","['oewn-00103000-a']","[['ambiguous']]","['having more than one possible meaning']","[['ambiguous words', 'frustrated by ambiguous instructions, the parents were unable to assemble the toy']]"
"oewn-01876839-a","['profitable']","yielding material gain or profit","['profitable speculation on the stock market']","['oewn-01877917-a']","[['unprofitable']]","['producing little or no profit or gain']","[['deposits abandoned by mining companies as unprofitable']]"
"oewn-01834109-a","['powered']","(often used in combination) having or using or propelled by means of power or power of a specified kind","['powered flight', 'kerosine-powered jet engines']","['oewn-01835223-a']","[['unpowered']]","['not having or using power']","[['an autogiro is supported in flight by unpowered rotating wings']]"
"oewn-02001040-a","['respectful']","full of or exhibiting respect","['respectful behavior', 'a respectful glance']","['oewn-02001702-a']","[['disrespectful']]","['exhibiting lack of respect; rude and discourteous']","[['remarks disrespectful of the law', 'disrespectful in the presence of his parents', 'disrespectful toward his teacher']]"
"oewn-00320668-r","['respectfully']","in a respectful manner","['might I respectfully suggest to the Town Council that they should adopt a policy of masterly inactivity?']","['oewn-00320875-r']","[['disrespectfully']]","['in a disrespectful manner']","[['he treats his parents rather disrespectfully']]"
"oewn-07332364-n","['failure']","an event that does not accomplish its intended purpose","['the surprise party was a complete failure']","['oewn-07333703-n']","[['success']]","['an event that accomplishes its intended purpose']","[[""let's call heads a success and tails a failure"", 'the election was a remarkable success for the Whigs']]"
"oewn-04773530-n","['complexness', 'complexity']","the quality of being intricate and compounded","['he enjoyed the complexity of modern computers']","['oewn-04773314-n']","[['simplicity', 'simpleness']]","['the quality of being simple or uncompounded']","[['the simplicity of a crystal']]"
"oewn-01564296-a","['affected', 'moved', 'stirred', 'touched']","being excited or provoked to the expression of an emotion","['too moved to speak', ""very touched by the stranger's kindness""]","['oewn-01564713-a']","[['unaffected', 'untouched', 'unmoved']]","['emotionally unmoved']","[['always appeared completely unmoved and imperturbable']]"
"oewn-02574457-a","['unwieldy', 'unmanageable']","difficult to use or handle or manage because of size or weight or shape","['we set about towing the unwieldy structure into the shelter', 'almost dropped the unwieldy parcel']","['oewn-02574346-a']","[['wieldy']]","['easy to handle or use or manage']","[['a large but wieldy book']]"
"oewn-04724140-n","['fitness', 'fittingness']","the quality of being suitable","['they had to prove their fitness for the position']","['oewn-04729649-n']","[['unfitness']]","['the quality of not being suitable']","[['the judges agreed on his unfitness for the appointment']]"
