"id0","lemmas","definition","examples","antonym_ids","antonym_lemmas","antonym_defs","antonym_examples"
"oewn-00188967-r","['cleverly', 'smartly']","in a clever manner","['they were cleverly arranged', 'a smartly managed business']","[]","[]","[]","[]"
"oewn-00833312-v","['inform']","impart knowledge of some fact, state of affairs, or event to","['I informed him of his rights']","[]","[]","[]","[]"
"oewn-01069686-v","['throw', 'hurl']","utter with force; utter vehemently","['hurl insults', 'throw accusations at someone']","[]","[]","[]","[]"
"oewn-02193977-s","['one', 'ane', 'i', '1']","used of a single unit or thing; not two or more","[""`ane' is Scottish""]","[]","[]","[]","[]"
"oewn-01286600-s","['baronial', 'imposing', 'noble', 'stately']","impressive in size, manner, or appearance","['a baronial mansion', 'an imposing residence', 'a noble tree', 'severe-looking policemen sat astride noble horses', 'stately columns']","[]","[]","[]","[]"
"oewn-00351723-a","['adjusted']","altered to accommodate to certain requirements or bring into a proper relation","['an adjusted insurance claim', 'the car runs more smoothly with the timing adjusted']","['oewn-00352328-a']","[['unadjusted']]","['not altered to fit certain requirements']","[['an unadjusted figure of 8.5 percent', 'the unadjusted clock is running fast']]"
"oewn-01414308-a","['likely']","has a good chance of being the case or of coming about","['these services are likely to be available to us all before long', 'she is likely to forget', 'a likely place for a restaurant', 'the broken limb is likely to fall', 'rain is likely', 'a likely topic for investigation', 'likely candidates for the job']","['oewn-01415272-a']","[['unlikely']]","['has little chance of being the case or coming about']","[['an unlikely story', 'an unlikely candidate for reelection', 'a butcher is unlikely to preach vegetarianism']]"
"oewn-05925333-n","['impression', 'notion', 'opinion', 'feeling', 'belief']","a vague idea in which some confidence is placed","['his impression of her was favorable', 'what are your feelings about the crisis?', 'it strengthened my belief in his sincerity', 'I had a feeling that she was lying']","[]","[]","[]","[]"
"oewn-00980296-s","['accelerated']","speeded up, as of an academic course","['in an accelerated program in school']","[]","[]","[]","[]"
"oewn-00646245-v","['study', 'analyse', 'canvass', 'analyze', 'examine']","consider in detail and subject to an analysis in order to discover essential features or meaning","['analyze a sonnet by Shakespeare', 'analyze the evidence in a criminal trial', 'analyze your real motives']","[]","[]","[]","[]"
"oewn-00006640-r","['significantly']","in a significant manner","['our budget will be significantly affected by these new cuts']","['oewn-00006822-r']","[['insignificantly']]","['not to a significant degree or amount']","[['our budget will only be insignificantly affected by these new cuts']]"
"oewn-01818468-s","['rough']","not perfected","['a rough draft', 'a few rough sketches']","[]","[]","[]","[]"
"oewn-02071617-v","['flow']","cause to flow","['The artist flowed the washes on the paper']","[]","[]","[]","[]"
"oewn-01722394-v","['try out', 'audition']","perform in order to get a role","['She auditioned for a role on Broadway']","[]","[]","[]","[]"
"oewn-01931771-a","['rational']","consistent with or based on or using reason","['rational behavior', 'a process of rational inference', 'rational thought']","['oewn-01932775-a']","[['irrational']]","['not consistent with or using reason']","[['irrational fears', 'irrational animals']]"
"oewn-02090761-a","['scholarly']","characteristic of scholars or scholarship","['scholarly pursuits', 'a scholarly treatise', 'a scholarly attitude']","[]","[]","[]","[]"
"oewn-04888818-n","['discipline']","the trait of being well behaved","['he insisted on discipline among the troops']","[]","[]","[]","[]"
"oewn-05052992-n","['run']","an unbroken chronological sequence","['the play had a long run on Broadway', 'the team enjoyed a brief run of victories']","[]","[]","[]","[]"
"oewn-00520089-a","['committed']","bound or obligated, as under a pledge to a particular cause, action, or attitude","['committed church members', 'a committed Marxist']","[]","[]","[]","[]"
"oewn-00557932-v","['make']","change from one form into another","['make water into wine', 'make lead into gold', 'make clay into bricks']","[]","[]","[]","[]"
"oewn-01759850-v","['beat']","make by pounding or trampling","['beat a path through the forest']","[]","[]","[]","[]"
"oewn-06301417-n","['form', 'descriptor', 'signifier', 'word form']","the phonological or orthographic sound or appearance of a word that can be used to describe or identify something","['the inflected forms of a word can be represented by a stem and a list of inflections to be attached']","[]","[]","[]","[]"
"oewn-01455267-a","['won']","not subject to defeat","[""with that move it's a won game""]","['oewn-01455045-a']","[['lost']]","['not gained or won']","[['a lost battle', 'a lost prize']]"
"oewn-00615511-n","['writing', 'committal to writing']","the activity of putting something in written form","['she did the thinking while he did the writing']","[]","[]","[]","[]"
"oewn-01234511-s","['uninteresting', 'institutional']","characteristic or suggestive of an institution especially in being uniform or dull or unimaginative","['institutional food']","[]","[]","[]","[]"
"oewn-13831981-n","['base', 'basis']","the most important or necessary part of something","['the basis of this drink is orange juice']","[]","[]","[]","[]"
"oewn-00088483-n","['award', 'awarding']","a grant made by a law court","['he criticized the awarding of compensation by the court']","[]","[]","[]","[]"
"oewn-05161923-n","['resource']","a source of aid or support that may be drawn upon when needed","['the local library is a valuable resource']","[]","[]","[]","[]"
"oewn-05649050-n","['sophistication']","being expert or having knowledge of some technical subject","['understanding affine transformations requires considerable mathematical sophistication']","[]","[]","[]","[]"
"oewn-07153623-n","['consideration']","a discussion of a topic (as in a meeting)","['consideration of the traffic problem took more than an hour']","[]","[]","[]","[]"
"oewn-08664696-n","['separation']","the space where a division or parting occurs","['he hid in the separation between walls']","[]","[]","[]","[]"
"oewn-00196625-r","['triumphantly']","in a triumphant manner","['she shouted triumphantly']","[]","[]","[]","[]"
"oewn-00839148-a","['ineffectual', 'ineffective', 'uneffective']","not producing an intended effect","['an ineffective teacher', 'ineffective legislation']","['oewn-00837737-a']","[['effective', 'efficacious', 'effectual']]","['producing or capable of producing an intended result or having a striking effect']","[[""an air-cooled motor was more effective than a witch's broomstick for rapid long-distance transportation"", 'effective teaching methods', 'effective steps toward peace', 'made an effective entrance', 'his complaint proved to be effectual in bringing action', 'an efficacious law']]"
"oewn-00038116-n","['action']","something done (usually as opposed to something said)","['there were stories of murders and other unnatural actions']","[]","[]","[]","[]"
"oewn-00403922-s","['brilliant', 'bright', 'vivid']","having strong or striking color","['bright dress', 'brilliant tapestries', 'a bird with vivid plumage']","[]","[]","[]","[]"
"oewn-07965104-n","['initiate', 'enlightened']","people who have been introduced to the mysteries of some field or activity","['it is very familiar to the initiate']","['oewn-07965340-n']","[['uninitiate']]","['people who have not been introduced to the mysteries of some field or activity']","[['it diverts the attention of the uninitiate']]"
"oewn-08479077-n","['bank']","an arrangement of similar objects in a row or in tiers","['he operated a bank of switches']","[]","[]","[]","[]"
"oewn-01612191-v","['pull']","apply force so as to cause motion towards the source of the motion","['Pull the rope', 'Pull the handle towards you', 'pull the string gently', 'pull the trigger of the gun', 'pull your knees towards your chin']","[]","[]","[]","[]"
"oewn-01188807-s","['dense']","having high relative density or specific gravity","['dense as lead']","[]","[]","[]","[]"
"oewn-00077308-r","['brilliantly']","in an extremely intelligent way","['he solved the problem brilliantly']","[]","[]","[]","[]"
"oewn-02166188-v","['blur']","to make less distinct or clear","['The haze blurs the hills']","['oewn-02166352-v']","[['focus']]","['cause to converge on or toward a central point']","[['Focus the light on this image']]"
"oewn-06581154-n","['programme', 'program', 'computer programme', 'computer program']","(computer science) a sequence of instructions that a computer can interpret and execute","['the program required several hundred lines of code']","[]","[]","[]","[]"
"oewn-05862201-n","['attention']","a general interest that leads people to want to know more","['She was the center of attention']","[]","[]","[]","[]"
"oewn-00240401-r","['justifiably']","with good reason","['he is justifiably bitter']","['oewn-00240521-r']","[['inexcusably', 'unjustifiably']]","['without any excuse']","[['he is unjustifiably harsh on her']]"
"oewn-02049364-v","['turn out', 'spread out', 'splay', 'rotate']","turn outward","['These birds can splay out their toes', 'ballet dancers can rotate their legs out by 90 degrees']","[]","[]","[]","[]"
"oewn-00079659-s","['apprehensive']","in fear or dread of possible evil or harm","[""apprehensive for one's life"", 'apprehensive of danger']","[]","[]","[]","[]"
"oewn-01045598-a","['formal']","being in accord with established forms and conventions and requirements (as e.g. of formal dress)","[""pay one's formal respects"", 'formal dress', 'a formal ball', 'the requirement was only formal and often ignored', 'a formal education']","['oewn-01047939-a']","[['informal']]","['not formal']","[['conservative people unaccustomed to informal dress', 'an informal free-and-easy manner', 'an informal gathering of friends']]"
"oewn-05910921-n","['pattern', 'design', 'blueprint']","something intended as a guide for making something else","['a blueprint for a house', 'a pattern for a skirt']","[]","[]","[]","[]"
"oewn-10684445-n","['strongman']","a powerful political figure who rules by the exercise of force or violence","['he is determined to bring down the Iraqi strongman']","[]","[]","[]","[]"
"oewn-08215965-n","['war machine', 'military', 'armed services', 'armed forces', 'military machine']","the military forces of a nation","['their military is the largest in the region', 'the military machine is the same one we faced in 1991 but now it is weaker']","[]","[]","[]","[]"
"oewn-00598456-v","['taste']","experience briefly","['The ex-slave tasted freedom shortly before she died']","[]","[]","[]","[]"
"oewn-00604143-s","['undisciplined', 'ungoverned']","lacking in discipline or control","['undisciplined behavior', 'ungoverned youth']","[]","[]","[]","[]"
"oewn-05201419-n","['influence']","a power to affect persons or events especially power based on prestige etc","[""used her parents' influence to get the job""]","[]","[]","[]","[]"
"oewn-14398981-n","['nervousness', 'nerves']","an uneasy psychological state","['he suffered an attack of nerves']","[]","[]","[]","[]"
"oewn-00942956-n","['approach', 'attack', 'plan of attack']","ideas or actions intended to deal with a problem or situation","['his approach to every problem is to draw up a list of pros and cons', 'an attack on inflation', 'his plan of attack was misguided']","[]","[]","[]","[]"
"oewn-01229572-n","['turn', 'good turn']","a favor for someone","['he did me a good turn']","[]","[]","[]","[]"
"oewn-00120388-n","['jump', 'jumping']","the act of jumping; propelling yourself off the ground","['he advanced in a series of jumps', 'the jumping was unexpected']","[]","[]","[]","[]"
"oewn-01935007-a","['reactive']","participating readily in reactions","['sodium is a reactive metal', 'free radicals are very reactive']","[]","[]","[]","[]"
"oewn-03009373-n","['change']","a different or fresh set of clothes","['she brought a change in her overnight bag']","[]","[]","[]","[]"
"oewn-00139582-s","['pertinent', 'apt', 'apposite']","being of striking appropriateness and pertinence","['the successful copywriter is a master of apposite and evocative verbal images', 'an apt reply']","[]","[]","[]","[]"
"oewn-01118334-v","['stand', 'resist', 'fend']","withstand the force of something","['The trees resisted her', 'stand the test of time', 'The mountain climbers had to fend against the ice and snow']","[]","[]","[]","[]"
"oewn-10391775-n","['official']","someone who administers the rules of a game or sport","['the golfer asked for an official who could give him a ruling']","[]","[]","[]","[]"
"oewn-00824936-a","['earned']","gained or acquired; especially through merit or as a result of effort or action","['a well-earned reputation for honesty', 'earned income', 'an earned run in baseball']","['oewn-00825292-a']","[['unearned']]","['not gained by merit or labor or service']","[['accepted the unearned rewards that came his ways as well as the unearned criticism', 'unearned income', 'an unearned run']]"
"oewn-04843914-n","['push', 'energy', 'get-up-and-go']","enterprising or ambitious drive","['Europeans often laugh at American energy']","[]","[]","[]","[]"
"oewn-00468630-v","['standardize', 'standardise']","cause to conform to standard or norm","['The weights and measures were standardized']","[]","[]","[]","[]"
"oewn-01398317-v","['nickel']","plate with nickel","['nickel the plate']","[]","[]","[]","[]"
"oewn-01233723-a","['institutionalised', 'institutionalized']","officially placed in or committed to a specialized institution","['had hopes of rehabilitating the institutionalized juvenile delinquents']","[]","[]","[]","[]"
"oewn-06149719-n","['memory']","the area of cognitive psychology that studies memory processes","['he taught a graduate course on learning and memory']","[]","[]","[]","[]"
"oewn-02529619-v","['pass']","accept or judge as acceptable","['The teacher passed the student although he was weak']","['oewn-02529450-v']","[['fail']]","['judge unacceptable']","[['The teacher failed six students']]"
"oewn-01021031-s","['able-bodied', 'able']","having a strong healthy body","['an able seaman', 'every able-bodied young man served in the army']","[]","[]","[]","[]"
"oewn-01399864-v","['beat up', 'work over', 'beat']","give a beating to; subject to a beating, either as a punishment or as an act of aggression","['Thugs beat him up when he walked down the street late at night', 'The teacher used to beat the students']","[]","[]","[]","[]"
"oewn-05813020-n","['know']","the fact of being aware of information that is known to few people","['he is always in the know']","[]","[]","[]","[]"
"oewn-00610224-v","['know']","know the nature or character of","['we all knew her as a big show-off']","[]","[]","[]","[]"
"oewn-00873444-v","['threaten']","to be a menacing indication of something","['The clouds threaten rain', 'Danger threatens']","[]","[]","[]","[]"
"oewn-02305641-s","['acceptable']","judged to be in conformity with approved usage","['acceptable English usage']","[]","[]","[]","[]"
"oewn-00613690-s","['classic', 'classical']","well-known and long-established in form or style","['a classical ballet', 'classic double-breasted suit', 'the classic struggle between good and evil']","[]","[]","[]","[]"
"oewn-01389817-s","['great']","relatively large in size or number or extent; larger than others of its kind","['a great juicy steak', 'a great multitude', 'the great auk', 'a great old oak', 'a great ocean liner', 'a great delay']","[]","[]","[]","[]"
"oewn-06426015-n","['text', 'schoolbook', 'school text', 'textbook', 'text edition']","a book prepared for use in schools or colleges","['his economics textbook is in its tenth edition', 'the professor wrote the text that he assigned students to buy']","[]","[]","[]","[]"
"oewn-11445202-n","['movement', 'motion', 'apparent motion', 'apparent movement']","an optical illusion of motion produced by viewing a rapid succession of still pictures of a moving object","['the cinema relies on apparent motion', 'the succession of flashing lights gave an illusion of movement']","[]","[]","[]","[]"
"oewn-05710673-n","['regard', 'attentiveness', 'heed', 'paying attention']","paying particular notice (as to children or helpless people)","['his attentiveness to her wishes', 'he spends without heed to the consequences']","[]","[]","[]","[]"
"oewn-00177625-r","['creatively']","in a creative manner","['she solved the problem creatively']","[]","[]","[]","[]"
"oewn-00880167-v","['submit']","refer for judgment or consideration","['The lawyers submitted the material to the court']","[]","[]","[]","[]"
"oewn-08256729-n","['class', 'division']","a league ranked by quality","['he played baseball in class D for two years', 'Princeton is in the NCAA Division 1-AA']","[]","[]","[]","[]"
"oewn-01737331-s","['emerging', 'rising']","coming to maturity","['the rising generation']","[]","[]","[]","[]"
"oewn-00150568-r","['really', 'actually']","in actual fact","['to be nominally but not actually independent', 'no one actually saw the shark', 'large meteorites actually come from the asteroid belt']","[]","[]","[]","[]"
"oewn-02357021-a","['superior']","having an orbit farther from the sun than the Earth's orbit","['Mars and Jupiter are the closest in of the superior planets']","['oewn-02357217-a']","[['inferior']]","[""having an orbit between the sun and the Earth's orbit""]","[['Mercury and Venus are inferior planets']]"
"oewn-13510240-n","['development', 'growth', 'growing', 'maturation', 'ontogeny', 'ontogenesis']","(biology) the process of an individual organism growing organically; a purely biological unfolding of events involved in an organism changing gradually from a simple to a more complex level","['he proposed an indicator of osseous development in children']","[]","[]","[]","[]"
"oewn-01518224-s","['violent', 'wild']","(of colors or sounds) intensely vivid or loud","['a violent clash of colors', 'her dress was a violent red', 'a violent noise', 'wild colors', 'wild shouts']","[]","[]","[]","[]"
"oewn-02351005-s","['prize', 'quality', 'prime', 'choice', 'select']","of superior grade","['choice wines', 'prime beef', 'prize carnations', 'quality paper', 'select peaches']","[]","[]","[]","[]"
"oewn-05943778-n","['memory']","something that is remembered","['search as he would, the memory was lost']","[]","[]","[]","[]"
"oewn-00453188-s","['removed']","separated in relationship by a given degree of descent","['a cousin once removed']","[]","[]","[]","[]"
"oewn-01785621-s","['psychological']","mental or emotional as opposed to physical in nature","['give psychological support', 'psychological warfare']","[]","[]","[]","[]"
"oewn-00057478-v","['drop']","give birth; used for animals","['The cow dropped her calf this morning']","[]","[]","[]","[]"
"oewn-01102003-v","['lose']","fail to win","['We lost the battle but we won the war']","['oewn-01102556-v']","[['win']]","['be the winner in a contest or competition; be victorious']","[['He won the Gold Medal in skating', 'Our home team won', 'Win the game']]"
"oewn-00736491-a","['desirable']","worth having or seeking or achieving","['a desirable job', 'computer with many desirable features', 'a desirable outcome']","['oewn-00737448-a']","[['undesirable', 'unwanted']]","['not wanted']","[['undesirable impurities in steel', 'legislation excluding undesirable aliens', 'removed the unwanted vegetation']]"
"oewn-02520937-a","['violent']","acting with or marked by or resulting from great force or energy or emotional intensity","['a violent attack', 'a violent person', 'violent feelings', 'a violent rage', 'felt a violent dislike']","[]","[]","[]","[]"
"oewn-02210054-v","['take']","take into one's possession","['We are taking an orphan from Romania', ""I'll take three salmon steaks""]","['oewn-02204104-v']","[['give']]","['transfer possession of something concrete or abstract to somebody']","[['I gave her my money', 'can you give me lessons?', 'She gave the children lots of love and tender loving care']]"
"oewn-13951224-n","['absurd', 'the absurd']","a situation in which life seems irrational and meaningless","['The absurd is the essential concept and the first truth']","[]","[]","[]","[]"
"oewn-01795785-v","['deflect', 'distract']","draw someone's attention away from something","['The thief distracted the bystanders', 'He deflected his competitors']","[]","[]","[]","[]"
"oewn-04753502-n","['sort']","an approximate definition or example","['she wore a sort of magenta dress', 'she served a creamy sort of dessert thing']","[]","[]","[]","[]"
"oewn-01383031-v","['catch']","spread or be communicated","['The fashion did not catch']","[]","[]","[]","[]"
"oewn-02415704-s","['nervous']","easily agitated","['a nervous addict', 'a nervous thoroughbred']","[]","[]","[]","[]"
"oewn-05197374-n","['enjoyment', 'use']","(law) the exercise of the legal right to enjoy the benefits of owning property","['we were given the use of his boat']","[]","[]","[]","[]"
"oewn-01312175-s","['unacquainted', 'innocent']","not knowledgeable about something specified","['American tourists wholly innocent of French', 'a person unacquainted with our customs']","[]","[]","[]","[]"
"oewn-00528114-v","['cloture', 'closure']","terminate debate by calling for a vote","['debate was closured', 'cloture the discussion']","[]","[]","[]","[]"
"oewn-00246343-v","['grow']","cause to grow or develop","['He grows vegetables in his backyard']","[]","[]","[]","[]"
"oewn-01701863-v","['coin']","make up","['coin phrases or words']","[]","[]","[]","[]"
"oewn-00758272-n","['fall']","a lapse into sin; a loss of innocence or of chastity","['a fall from virtue']","[]","[]","[]","[]"
"oewn-05900703-n","['assumption', 'supposition', 'supposal']","a hypothesis that is taken for granted","['any society is built upon certain assumptions']","[]","[]","[]","[]"
"oewn-02133521-s","['based']","having a base of operations (often used as a combining form)","['a locally based business', 'an Atlanta-based company', 'carrier-based planes']","[]","[]","[]","[]"
"oewn-01932791-v","['step']","shift or move by taking a step","['step back']","[]","[]","[]","[]"
"oewn-06697785-n","['profession']","affirmation of acceptance of some religion or faith","['a profession of Christianity']","[]","[]","[]","[]"
"oewn-01627541-s","['in use', 'busy', 'engaged']","(of facilities such as telephones or lavatories) unavailable for use by anyone else or indicating unavailability; (`engaged' is a British term for a busy telephone line)","['her line is busy', ""receptionists' telephones are always engaged"", 'the lavatory is in use', 'kept getting a busy signal']","[]","[]","[]","[]"
"oewn-00082656-n","['shopping']","searching for or buying goods or services","['went shopping for a reliable plumber', 'does her shopping at the mall rather than down town']","[]","[]","[]","[]"
"oewn-01122955-a","['gifted', 'talented']","endowed with talent or talents","['a gifted writer']","[]","[]","[]","[]"
"oewn-00855933-s","['legal']","allowed by official rules","['a legal pass receiver']","[]","[]","[]","[]"
"oewn-00775012-v","['lay out', 'present', 'represent']","bring forward and present to the mind","['We presented the arguments to him', 'We cannot represent this knowledge to our formal reason']","[]","[]","[]","[]"
"oewn-14471799-n","['misery', 'wretchedness', 'miserableness']","a state of ill-being due to affliction or misfortune","['the misery and wretchedness of those slums is intolerable']","[]","[]","[]","[]"
"oewn-00195686-v","['clear']","remove","['clear the leaves from the lawn', 'Clear snow from the road']","[]","[]","[]","[]"
"oewn-00670017-v","['support', 'put up', 'stand', 'bear', 'stick out', 'suffer', 'abide', 'endure', 'tolerate', 'stomach', 'brook', 'digest']","put up with something or somebody unpleasant","['I cannot bear his constant criticism', 'The new secretary had to endure a lot of unprofessional remarks', 'he learned to tolerate the heat', 'She stuck out two years in a miserable marriage']","[]","[]","[]","[]"
"oewn-01280863-s","['eventful', 'consequential']","having important issues or results","[""the year's only really consequential legislation"", 'an eventful decision']","[]","[]","[]","[]"
"oewn-08426574-n","['high', 'senior high', 'highschool', 'senior high school', 'high school']","a public secondary school usually including grades 9 through 12","['he goes to the neighborhood highschool']","[]","[]","[]","[]"
"oewn-07319716-n","['pity', 'shame']","an unfortunate development","[""it's a pity he couldn't do it""]","[]","[]","[]","[]"
"oewn-02047080-v","['distribute', 'circulate', 'pass on', 'pass around']","cause to be distributed","['This letter is being circulated among the faculty']","[]","[]","[]","[]"
"oewn-00125495-r","['legally']","in a legal manner","['he acted legally']","[]","[]","[]","[]"
"oewn-07211681-n","['examination', 'test', 'exam']","a set of questions or exercises evaluating skill or knowledge","['when the test was stolen the professor had to make a new set of questions']","[]","[]","[]","[]"
"oewn-05806577-n","['control', 'control condition']","a standard against which other conditions can be compared in a scientific experiment","['the control condition was inappropriate for the conclusions he wished to draw']","[]","[]","[]","[]"
"oewn-00700164-v","['will']","determine by choice","['This action was willed and intended']","[]","[]","[]","[]"
"oewn-02790795-n","['bank building', 'bank']","a building in which the business of banking is transacted","['the bank is on the corner of Nassau and Witherspoon']","[]","[]","[]","[]"
"oewn-07208065-n","['challenge']","questioning a statement and demanding an explanation","['his challenge of the assumption that Japan is still our enemy']","[]","[]","[]","[]"
"oewn-01692499-v","['pencil']","write, draw, or trace with a pencil","['he penciled a figure']","[]","[]","[]","[]"
"oewn-09466040-n","['split']","a lengthwise crack in wood","['he inserted the wedge into a split in the log']","[]","[]","[]","[]"
"oewn-02952989-a","['behavioural', 'behavioral']","of or relating to behavior","['behavioral sciences']","[]","[]","[]","[]"
"oewn-02749602-v","['flow']","be abundantly present","['The champagne flowed at the wedding']","[]","[]","[]","[]"
"oewn-01340929-v","['crown']","put an enamel cover on","['crown my teeth']","[]","[]","[]","[]"
"oewn-02123039-s","['aseptic', 'sterile']","free of or using methods to keep free of pathological microorganisms","['a sterile operating area', 'aseptic surgical instruments', 'aseptic surgical techniques']","[]","[]","[]","[]"
"oewn-05040724-n","['capacity']","tolerance for alcohol","['he had drunk beyond his capacity']","[]","[]","[]","[]"
"oewn-02565847-v","['stay']","stop a judicial process","['The judge stayed the execution order']","[]","[]","[]","[]"
"oewn-00657708-s","['royal']","invested with royal power as symbolized by a crown","['the royal (or crowned) heads of Europe']","[]","[]","[]","[]"
"oewn-00634232-a","['correct', 'right']","free from error; especially conforming to fact or truth","['the correct answer', 'the correct version', 'the right answer', 'took the right road', 'the right decision']","['oewn-00635278-a']","[['incorrect', 'wrong']]","['not correct; not in conformity with fact or truth']","[['an incorrect calculation', 'the report in the paper is wrong', 'your information is wrong', 'the clock showed the wrong time', 'found themselves on the wrong road', 'based on the wrong assumptions']]"
"oewn-01512805-v","['flip', 'throw', 'switch']","cause to go on or to be engaged or set in operation","['switch on the light', 'throw the lever']","[]","[]","[]","[]"
"oewn-00155355-v","['rise', 'jump', 'climb up']","rise in rank or status","['Her new novel jumped high on the bestseller list']","[]","[]","[]","[]"
"oewn-00702652-s","['original']","not derived or copied or translated from something else","['the play is original; not an adaptation', 'he kept the original copy and gave her only a xerox', 'the translation misses much of the subtlety of the original French']","[]","[]","[]","[]"
"oewn-15164090-n","['leave', 'leave of absence']","the period of time during which you are absent from work or duty","[""a ten day's leave to visit his mother""]","[]","[]","[]","[]"
"oewn-00116766-r","['politically']","with regard to social relationships involving authority","['politically correct clothing']","[]","[]","[]","[]"
"oewn-06834465-n","['dollar mark', 'dollar sign', 'dollar']","a symbol of commercialism or greed","['he worships the almighty dollar', 'the dollar sign means little to him']","[]","[]","[]","[]"
"oewn-01831389-a","['powerful']","having great power or force or potency or effect","['the most powerful government in western Europe', 'his powerful arms', 'a powerful bomb', ""the horse's powerful kick"", 'powerful drugs', 'a powerful argument']","[]","[]","[]","[]"
"oewn-00091385-r","['intently']","with strained or eager attention","['listened intently', 'stood watching intently']","[]","[]","[]","[]"
"oewn-00327506-s","['hotheaded', 'impulsive', 'impetuous', 'tearaway', 'brainish', 'madcap']","characterized by undue haste and lack of thought or deliberation","['a hotheaded decision', 'liable to such impulsive acts as hugging strangers', 'an impetuous display of spending and gambling', 'madcap escapade']","[]","[]","[]","[]"
"oewn-01587354-s","['overall']","including everything","['the overall cost']","[]","[]","[]","[]"
"oewn-09790858-n","['admirer', 'adorer']","someone who admires a young woman","['she had many admirers']","[]","[]","[]","[]"
"oewn-00834764-s","['unlettered', 'unlearned', 'nescient', 'ignorant']","uneducated in general; lacking knowledge or sophistication","['an ignorant man', 'nescient of contemporary literature', 'an unlearned group incapable of understanding complex issues', 'exhibiting contempt for his unlettered companions']","[]","[]","[]","[]"
"oewn-00344451-s","['necessary']","unavoidably determined by prior circumstances","[""the necessary consequences of one's actions""]","[]","[]","[]","[]"
"oewn-00804035-s","['blunt']","used of a knife or other blade; not sharp","['a blunt instrument']","[]","[]","[]","[]"
"oewn-05210917-n","['military capability', 'military strength', 'strength', 'military posture', 'posture']","capability in terms of personnel and materiel that affect the capacity to fight a war","['we faced an army of great strength', 'politicians have neglected our military posture']","[]","[]","[]","[]"
"oewn-00888937-a","['enthusiastic']","having or showing great excitement and interest","['enthusiastic crowds filled the streets', 'an enthusiastic response', 'was enthusiastic about taking ballet lessons']","['oewn-00890354-a']","[['unenthusiastic']]","['not enthusiastic; lacking excitement or ardor']","[['an unenthusiastic performance by the orchestra', 'unenthusiastic applause']]"
"oewn-00609022-v","['major']","have as one's principal field of study","['She is majoring in linguistics']","[]","[]","[]","[]"
"oewn-01231670-s","['anticipant', 'anticipative', 'expectant']","marked by eager anticipation","['an expectant hush']","[]","[]","[]","[]"
"oewn-00415245-s","['classical']","of or relating to music in the European tradition, such as symphonies and operas","['classical music']","[]","[]","[]","[]"
"oewn-01736850-s","['approaching', 'upcoming', 'coming', 'forthcoming']","of the relatively near future","['the approaching election', 'this coming Thursday', 'the forthcoming holidays', 'the upcoming spring fashions']","[]","[]","[]","[]"
"oewn-02605525-v","['fail']","be unable","['I fail to understand your motives']","['oewn-02528530-v']","[['manage', 'pull off', 'carry off', 'negociate', 'bring off']]","['be successful; achieve a goal']","[['I managed to carry the box upstairs', 'She pulled it off, even though we never thought her capable of it', 'The pianist negociated the difficult runs']]"
"oewn-02385393-v","['retire']","make (someone) retire","['The director was retired after the scandal']","[]","[]","[]","[]"
"oewn-01923360-s","['in question', 'dubitable', 'dubious', 'doubtful']","open to doubt or suspicion","[""the candidate's doubtful past"", 'he has a dubious record indeed', 'what one found uncertain the other found dubious or downright false', 'it was more than dubitable whether the friend was as influential as she thought']","[]","[]","[]","[]"
"oewn-00052252-s","['wanting', 'deficient', 'lacking']","inadequate in amount or degree","['a deficient education', 'deficient in common sense', 'lacking in stamina', 'tested and found wanting']","[]","[]","[]","[]"
"oewn-02384895-v","['retire']","go into retirement; stop performing one's work or withdraw from one's position","['He retired at age 68']","[]","[]","[]","[]"
"oewn-01974840-v","['fall', 'descend', 'go down', 'come down']","move downward and lower, but not necessarily all the way","['The temperature is going down', 'The barometer is falling', 'The curtain fell on the diva', 'Her hand went up and then fell again']","['oewn-01972576-v', 'oewn-01973223-v']","[['come up', 'lift', 'arise', 'rise', 'uprise', 'move up', 'go up'], ['ascend', 'go up']]","['move upward', 'travel up']","[['The fog lifted', 'The smoke arose from the forest fire', 'The mist uprose from the meadows'], ['We ascended the mountain', 'go up a ladder', 'The mountaineers slowly ascended the steep slope']]"
"oewn-01950705-s","['levelheaded', 'level-headed', 'intelligent', 'healthy', 'sound']","exercising or showing good judgment","['healthy scepticism', 'a healthy fear of rattlesnakes', 'the healthy attitude of French laws', 'healthy relations between labor and management', 'an intelligent solution', 'a sound approach to the problem', 'sound advice', 'no sound explanation for his decision']","[]","[]","[]","[]"
"oewn-00523593-n","['exposure']","presentation to view in an open or public manner","['the exposure of his anger was shocking']","[]","[]","[]","[]"
"oewn-00068470-r","['ahead']","to a more advanced or advantageous position","['a young man sure to get ahead', 'pushing talented students ahead']","[]","[]","[]","[]"
"oewn-13408652-n","['change']","money received in return for its equivalent in a larger denomination or a different currency","['he got change for a twenty and used it to pay the taxi driver']","[]","[]","[]","[]"
"oewn-00086161-r","['in short order', 'rapidly', 'chop-chop', 'quickly', 'speedily', 'apace']","with speed","['he works quickly', 'John got ready in short order']","['oewn-00162829-r']","[['slow', 'easy', 'slowly', 'tardily']]","[""without speed (`slow' is sometimes used informally for `slowly')""]","[['he spoke slowly', 'go easy here--the road is slippery', 'glaciers move tardily', 'please go slow so I can see the sights']]"
