"idx0","SENT","HumEvalN","HumEvalSD","HumEval","PietA","PietB","PietC","NicoPos","NicoNeg","NicoCom","sents","text","sents_count","ba0","BATot","BAPos","BANeg","BAAbs"
240,241,30,0.7760791522613609,2.1333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,"['She decided to take an exam which would enable her to qualify in data protection law and revise for it in her spare time.']","She decided to take an exam which would enable her to qualify in data protection law and revise for it in her spare time.",1,"[0.3171428143978119]",0.3171428143978119,0.3171428143978119,0.0,0.3171428143978119
241,242,31,0.8045569140570412,0.7741935483870968,0.1,0.05,0.1,0.0,0.0,0.0,"['We really needed to practice in front of a mirror and I told her to use a mirror at home.']","We really needed to practice in front of a mirror and I told her to use a mirror at home.",1,"[0.21625202894210815]",0.21625202894210815,0.21625202894210815,0.0,0.21625202894210815
242,243,31,0.5992827253861374,2.3225806451612905,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,"[""She has developed her strength and is now one of her personal trainer's best clients.""]","She has developed her strength and is now one of her personal trainer's best clients.",1,"[0.5384804606437683]",0.5384804606437683,0.5384804606437683,0.0,0.5384804606437683
243,244,31,0.1796053020267749,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,"['I was first introduced to tennis by my dad.']","I was first introduced to tennis by my dad.",1,"[0.007291635498404503]",0.007291635498404503,0.007291635498404503,0.0,0.007291635498404503
244,245,30,0.9732042112432566,-2.466666666666667,0.0,0.0,0.0,0.0,0.08333333333333333,-0.08333333333333333,"['he became alcohol dependent and he divorced his wife leaving 2 children behind.']","he became alcohol dependent and he divorced his wife leaving 2 children behind.",1,"[-0.22683954238891602]",-0.22683954238891602,0.0,0.22683954238891602,0.22683954238891602
245,246,29,1.5216014379464127,-0.3793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,"['I was pretty single-minded.']","I was pretty single-minded.",1,"[0.10281932353973389]",0.10281932353973389,0.10281932353973389,0.0,0.10281932353973389
246,247,29,1.6564547577679325,1.3793103448275863,0.03125,0.03125,0.03125,0.03125,0.0,0.03125,"['She stopped coming out for social gatherings as she had to revise very hard for her exam, which was an incredibly challenging one and required a lot of mental energy and skill.']","She stopped coming out for social gatherings as she had to revise very hard for her exam, which was an incredibly challenging one and required a lot of mental energy and skill.",1,"[-0.11927461624145508]",-0.11927461624145508,0.0,0.11927461624145508,0.11927461624145508
247,248,29,0.6394270834691721,2.1379310344827585,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.0,0.02631578947368421,"['since i was a complete beginner i wanted to join and watch him train as he had more experience in physical fitness and i wanted to learn the ropes regarding what to do and what not to do.']","since i was a complete beginner i wanted to join and watch him train as he had more experience in physical fitness and i wanted to learn the ropes regarding what to do and what not to do.",1,"[0.28694772720336914]",0.28694772720336914,0.28694772720336914,0.0,0.28694772720336914
248,249,30,1.2410599844719317,1.3333333333333333,0.08695652173913043,0.0,0.08695652173913043,0.043478260869565216,0.0,0.043478260869565216,"['This would involve making extensive notes on the company and trying to prepare myself for any kind of questions they throw at me.']","This would involve making extensive notes on the company and trying to prepare myself for any kind of questions they throw at me.",1,"[0.33373865485191345]",0.33373865485191345,0.33373865485191345,0.0,0.33373865485191345
249,250,30,0.3651483716701107,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,"['It was funny.']","It was funny.",1,"[-0.01833961345255375]",-0.01833961345255375,0.0,0.01833961345255375,0.01833961345255375
250,251,30,1.295882072114429,-0.9,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.05263157894736842,"['Unfortunately despite all efforts she failed to conceive and was informed that there was nothing else left to try.']","Unfortunately despite all efforts she failed to conceive and was informed that there was nothing else left to try.",1,"[-0.4218886196613312]",-0.4218886196613312,0.0,0.4218886196613312,0.4218886196613312
251,252,30,0.4982728791224397,2.6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,"['Nowadays she is leading the way inspiring others to achieve their goals.']","Nowadays she is leading the way inspiring others to achieve their goals.",1,"[0.6350263357162476]",0.6350263357162476,0.6350263357162476,0.0,0.6350263357162476
252,253,31,1.0441851275732486,1.096774193548387,0.23076923076923078,0.0,0.23076923076923078,0.07692307692307693,0.0,0.07692307692307693,"['I think this in the long run will make her a better driver.']","I think this in the long run will make her a better driver.",1,"[0.35382384061813354]",0.35382384061813354,0.35382384061813354,0.0,0.35382384061813354
253,254,30,0.8193072487266861,1.4666666666666666,0.0784313725490196,0.0196078431372549,0.0784313725490196,0.0784313725490196,0.0,0.0784313725490196,"['It was about two years ago, and as his immediate supervisor at the time, I was trying to encourage him to work towards a promotion to senior grade - which involved several areas, including the completion of some project work so as to visibly demonstrate his skills and aptitude in that area.']","It was about two years ago, and as his immediate supervisor at the time, I was trying to encourage him to work towards a promotion to senior grade - which involved several areas, including the completion of some project work so as to visibly demonstrate his skills and aptitude in that area.",1,"[0.4518340229988098]",0.4518340229988098,0.4518340229988098,0.0,0.4518340229988098
254,255,30,0.718395402284138,-2.3666666666666667,0.0625,0.0,0.0625,0.0,0.03125,-0.03125,"['I realised that either he does not like gardening or he is just lazy and since he does not clean up after himself inside the house I gather it is the latter.']","I realised that either he does not like gardening or he is just lazy and since he does not clean up after himself inside the house I gather it is the latter.",1,"[-0.6005823016166687]",-0.6005823016166687,0.0,0.6005823016166687,0.6005823016166687
255,256,30,1.142692927446732,-1.7333333333333334,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,"[""I wasn't bothered about getting a good grade as long as I could pass with the minimum effort required.""]","I wasn't bothered about getting a good grade as long as I could pass with the minimum effort required.",1,"[0.24161884188652039]",0.24161884188652039,0.24161884188652039,0.0,0.24161884188652039
256,257,30,0.6948083337796512,2.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,"['As the interviews progressed, it became more and more clear that despite the position she was currently in, this was achievable for her.']","As the interviews progressed, it became more and more clear that despite the position she was currently in, this was achievable for her.",1,"[0.15368124842643738]",0.15368124842643738,0.15368124842643738,0.0,0.15368124842643738
257,258,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['The day was cloudy.']","The day was cloudy.",1,"[-0.09927977621555328]",-0.09927977621555328,0.0,0.09927977621555328,0.09927977621555328
258,259,30,1.1366415543118709,1.1333333333333333,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.043478260869565216,"['I used to play American Football for a semi professional team, a band of brothers who would live and die for each other.']","I used to play American Football for a semi professional team, a band of brothers who would live and die for each other.",1,"[0.06894358992576599]",0.06894358992576599,0.06894358992576599,0.0,0.06894358992576599
259,260,29,1.9021636630388095,-0.7586206896551724,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,"['They never make their own food so I always have to do it for them.']","They never make their own food so I always have to do it for them.",1,"[-0.1671900749206543]",-0.1671900749206543,0.0,0.1671900749206543,0.1671900749206543
260,261,29,1.327058304613013,-0.2413793103448276,0.0,0.0,0.0,0.0,0.1111111111111111,-0.1111111111111111,"['She submitted her application just before the end date.']","She submitted her application just before the end date.",1,"[-0.012358848936855793]",-0.012358848936855793,0.0,0.012358848936855793,0.012358848936855793
261,262,29,0.5391107438074945,2.1724137931034484,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.0,0.045454545454545456,"['It means that at university I can use this skill I have learnt to make money and also to be more active.']","It means that at university I can use this skill I have learnt to make money and also to be more active.",1,"[0.4034551680088043]",0.4034551680088043,0.4034551680088043,0.0,0.4034551680088043
262,263,29,0.9403384779971361,1.206896551724138,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,"['It took years to achieve that.']","It took years to achieve that.",1,"[0.23777379095554352]",0.23777379095554352,0.23777379095554352,0.0,0.23777379095554352
263,264,30,0.8136762043449725,0.4,0.0,0.0,0.0,0.0,0.0,0.0,"['My first walk involved walking down from our gite and crossing the bridge and then through the village to the bridge back up to the gite.']","My first walk involved walking down from our gite and crossing the bridge and then through the village to the bridge back up to the gite.",1,"[0.02684563398361206]",0.02684563398361206,0.02684563398361206,0.0,0.02684563398361206
264,265,29,0.5614899250748772,2.3793103448275863,0.08,0.04,0.08,0.04,0.0,0.04,"[""I chose to change, I wanted to succeed and getting a first class degree would be out of reach if I didn't correct my mistakes.""]","I chose to change, I wanted to succeed and getting a first class degree would be out of reach if I didn't correct my mistakes.",1,"[0.6160986423492432]",0.6160986423492432,0.6160986423492432,0.0,0.6160986423492432
265,266,30,1.1651056880677462,-0.43333333333333335,0.2,0.0,0.2,0.0,0.0,0.0,"['I did eventually pass however I got a lower grade than I should have done.']","I did eventually pass however I got a lower grade than I should have done.",1,"[0.02736126258969307]",0.02736126258969307,0.02736126258969307,0.0,0.02736126258969307
266,267,29,1.212618385871538,-0.4482758620689655,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,"['They did say they liked her and would bear her in mind if any other positions became available, but my friend was devastated.']","They did say they liked her and would bear her in mind if any other positions became available, but my friend was devastated.",1,"[0.11668001115322113]",0.11668001115322113,0.11668001115322113,0.0,0.11668001115322113
267,268,29,0.9788401702105068,1.3793103448275863,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,"['I have a university aspect of my job to do whilst I am training as well as the competencies of my actual job role.']","I have a university aspect of my job to do whilst I am training as well as the competencies of my actual job role.",1,"[0.15376314520835876]",0.15376314520835876,0.15376314520835876,0.0,0.15376314520835876
268,269,30,0.8683449709106094,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,"['and I very much enjoy it now.']","and I very much enjoy it now.",1,"[0.16122689843177795]",0.16122689843177795,0.16122689843177795,0.0,0.16122689843177795
269,270,30,1.252124631158585,-0.4666666666666667,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,"['I woke up at 10 am, I got up and made myself a coffee before returning to bed.']","I woke up at 10 am, I got up and made myself a coffee before returning to bed.",1,"[0.10784074664115906]",0.10784074664115906,0.10784074664115906,0.0,0.10784074664115906
270,271,30,0.8502873077655143,-0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,"[""ok, so they're lovely when they are not being pains in the rear end.""]","ok, so they're lovely when they are not being pains in the rear end.",1,"[0.013434618711471558]",0.013434618711471558,0.013434618711471558,0.0,0.013434618711471558
271,272,30,1.0980651740387641,-0.6333333333333333,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,"['Most other people at the club have left since I was there, so it was quite tricky getting to know people again.']","Most other people at the club have left since I was there, so it was quite tricky getting to know people again.",1,"[-0.19013389945030212]",-0.19013389945030212,0.0,0.19013389945030212,0.19013389945030212
272,273,31,0.672021505032247,-0.41935483870967744,0.1,0.0,0.1,0.0,0.0,0.0,"[""and I didn't really have to entertain him as much.""]","and I didn't really have to entertain him as much.",1,"[-0.16531740128993988]",-0.16531740128993988,0.0,0.16531740128993988,0.16531740128993988
273,274,30,1.4307782626184986,-0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,"['Recently I got a phone call to tell me that she was getting back with her partner which I had advised her not to as he had cheated previously, but she would not listen and he has recently moved into her home and has been behaving so far.']","Recently I got a phone call to tell me that she was getting back with her partner which I had advised her not to as he had cheated previously, but she would not listen and he has recently moved into her home and has been behaving so far.",1,"[-0.0634433701634407]",-0.0634433701634407,0.0,0.0634433701634407,0.0634433701634407
274,275,30,0.8976341829703132,1.5666666666666667,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,"['and i set my heart on attending this course.']","and i set my heart on attending this course.",1,"[0.23048661649227142]",0.23048661649227142,0.23048661649227142,0.0,0.23048661649227142
275,276,30,0.4497764451088037,2.7333333333333334,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,"['She is not one of those people who sits around and waits for opportunities to fall in to her lap, she goes out and creates the opportunities herself and actively puts herself out there.']","She is not one of those people who sits around and waits for opportunities to fall in to her lap, she goes out and creates the opportunities herself and actively puts herself out there.",1,"[0.32109978795051575]",0.32109978795051575,0.32109978795051575,0.0,0.32109978795051575
276,277,30,0.68144538746106,2.1333333333333333,0.0625,0.0,0.0625,0.0625,0.0625,0.0,"['My sister has great self awareness and sees what her weaknesses are and works on them.']","My sister has great self awareness and sees what her weaknesses are and works on them.",1,"[0.5075251460075378]",0.5075251460075378,0.5075251460075378,0.0,0.5075251460075378
277,278,29,0.9015585847705068,-2.206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,"['and I went back to lying in bed watching rubbish on my phone.']","and I went back to lying in bed watching rubbish on my phone.",1,"[-0.48417630791664124]",-0.48417630791664124,0.0,0.48417630791664124,0.48417630791664124
278,279,30,0.7279320417946062,2.2333333333333334,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.0,0.10526315789473684,"['His confidence grew and he joined a seasoned runner who he knew through work to go on runs together.']","His confidence grew and he joined a seasoned runner who he knew through work to go on runs together.",1,"[0.48707008361816406]",0.48707008361816406,0.48707008361816406,0.0,0.48707008361816406
279,280,31,0.8896054459491386,1.5161290322580645,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,"['They spent a lot of time in the gym getting to know personal trainers and finding out how they got to where they were.']","They spent a lot of time in the gym getting to know personal trainers and finding out how they got to where they were.",1,"[0.19278378784656525]",0.19278378784656525,0.19278378784656525,0.0,0.19278378784656525
280,281,31,0.9582690488023043,0.5806451612903226,0.0,0.0,0.0,0.0625,0.0,0.0625,"['When I became pregnant with my first child I was working in a contacted 1 year job.']","When I became pregnant with my first child I was working in a contacted 1 year job.",1,"[0.0507502518594265]",0.0507502518594265,0.0507502518594265,0.0,0.0507502518594265
281,282,30,0.7022132498578064,-0.3,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,"[""I wasn't initially aware of this""]","I wasn't initially aware of this",1,"[-0.15448620915412903]",-0.15448620915412903,0.0,0.15448620915412903,0.15448620915412903
282,283,30,0.7396799556440671,1.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,"['I was so thrilled when the examiner said I had passed.']","I was so thrilled when the examiner said I had passed.",1,"[0.09861697256565094]",0.09861697256565094,0.09861697256565094,0.0,0.09861697256565094
283,284,31,0.8360171835451684,-1.967741935483871,0.0,0.125,0.0,0.125,0.0,0.125,"['Nigel has always been someone who lacks confidence.']","Nigel has always been someone who lacks confidence.",1,"[-0.6742749214172363]",-0.6742749214172363,0.0,0.6742749214172363,0.6742749214172363
284,285,31,1.3376274936722694,-1.4516129032258065,0.08823529411764706,0.029411764705882353,0.08823529411764706,0.058823529411764705,0.029411764705882353,0.029411764705882353,"['It could be a confidence thing, or the feel of imposter syndrome, but i do feel there is an element of laziness as there would be work that needs to be done to progress.']","It could be a confidence thing, or the feel of imposter syndrome, but i do feel there is an element of laziness as there would be work that needs to be done to progress.",1,"[-0.04760405793786049]",-0.04760405793786049,0.0,0.04760405793786049,0.04760405793786049
285,286,30,0.9128709291752769,1.1666666666666667,0.16666666666666666,0.041666666666666664,0.16666666666666666,0.0,0.0,0.0,"[""and we'd sometimes suggest things to each other what we could do or what we thought each other should or could manage to do.""]","and we'd sometimes suggest things to each other what we could do or what we thought each other should or could manage to do.",1,"[0.2684643268585205]",0.2684643268585205,0.2684643268585205,0.0,0.2684643268585205
286,287,30,0.8603661343041528,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,"['The Judo team trained 2 days a week on Monday evenings and Friday mornings.']","The Judo team trained 2 days a week on Monday evenings and Friday mornings.",1,"[0.042839471250772476]",0.042839471250772476,0.042839471250772476,0.0,0.042839471250772476
287,288,29,0.889179618574712,-2.1724137931034484,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,"['She is lazy.']","She is lazy.",1,"[-0.8676530718803406]",-0.8676530718803406,0.0,0.8676530718803406,0.8676530718803406
288,289,30,0.8304547985373996,-2.0,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,"['I have failed to find success, or a niche, or even anything similar.']","I have failed to find success, or a niche, or even anything similar.",1,"[-0.6701439023017883]",-0.6701439023017883,0.0,0.6701439023017883,0.6701439023017883
289,290,31,0.6607262215055084,2.3548387096774195,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,"['I was so proud of myself, and it helped me to learn to stick with things even when they are difficult.']","I was so proud of myself, and it helped me to learn to stick with things even when they are difficult.",1,"[0.5082912445068359]",0.5082912445068359,0.5082912445068359,0.0,0.5082912445068359
290,291,30,0.9128709291752769,-1.8333333333333333,0.037037037037037035,0.0,0.037037037037037035,0.07407407407407407,0.0,0.07407407407407407,"['For example, his unsuccessful streak appeared to start when he was made redundant from a job he had been working in for about 3 years, during the covid-19 pandemic.']","For example, his unsuccessful streak appeared to start when he was made redundant from a job he had been working in for about 3 years, during the covid-19 pandemic.",1,"[-0.22014474868774414]",-0.22014474868774414,0.0,0.22014474868774414,0.22014474868774414
291,292,30,0.7701320979389589,0.4,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,"['I continued to work for the company and about two weeks later an employee got sacked in the team and his job became available.']","I continued to work for the company and about two weeks later an employee got sacked in the team and his job became available.",1,"[0.022972900420427322]",0.022972900420427322,0.022972900420427322,0.0,0.022972900420427322
292,293,31,0.8601075201604501,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,"['I lost touch with him as I moved away from the area but we still kept in touch now and again.']","I lost touch with him as I moved away from the area but we still kept in touch now and again.",1,"[-0.20260441303253174]",-0.20260441303253174,0.0,0.20260441303253174,0.20260441303253174
293,294,30,1.1366415543118709,1.8666666666666667,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,"['All this was now 20 years ago and i am pleased to say that my biggest achievement was my 3 sons all went on to university and all 3 are now happily married with good jobs and i am the proud grandmother of six grandchildren.']","All this was now 20 years ago and i am pleased to say that my biggest achievement was my 3 sons all went on to university and all 3 are now happily married with good jobs and i am the proud grandmother of six grandchildren.",1,"[0.2258991152048111]",0.2258991152048111,0.2258991152048111,0.0,0.2258991152048111
294,295,30,0.7396799556440673,2.066666666666667,0.04,0.04,0.04,0.04,0.0,0.04,"[""I started to become more active during the class by answering teacher's questions and put up my hand whenever I don't understand something in class.""]","I started to become more active during the class by answering teacher's questions and put up my hand whenever I don't understand something in class.",1,"[0.35257115960121155]",0.35257115960121155,0.35257115960121155,0.0,0.35257115960121155
295,296,30,0.9732042112432566,1.1333333333333333,0.0,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,"[""Samara started working at her personal trainer's gym and liked it because she had to book in a time since it was such a small gym.""]","Samara started working at her personal trainer's gym and liked it because she had to book in a time since it was such a small gym.",1,"[0.12764963507652283]",0.12764963507652283,0.12764963507652283,0.0,0.12764963507652283
296,297,29,0.7784030640030016,-2.0344827586206895,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,"['I knew they were around the house somewhere, either in a box under the bed or in the garage, but the thought of having to sort through them was causing me to avoid it.']","I knew they were around the house somewhere, either in a box under the bed or in the garage, but the thought of having to sort through them was causing me to avoid it.",1,"[-0.1514284908771515]",-0.1514284908771515,0.0,0.1514284908771515,0.1514284908771515
297,298,30,0.6608945522512668,-2.3333333333333335,0.05263157894736842,0.0,0.05263157894736842,0.10526315789473684,0.0,0.10526315789473684,"['This individual would always sit in our office and do no work while others were running around and stressed.']","This individual would always sit in our office and do no work while others were running around and stressed.",1,"[-0.6134960651397705]",-0.6134960651397705,0.0,0.6134960651397705,0.6134960651397705
298,299,30,0.7302967433402214,-2.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,"['I eventually dropped out of college.']","I eventually dropped out of college.",1,"[-0.21741154789924622]",-0.21741154789924622,0.0,0.21741154789924622,0.21741154789924622
299,300,30,1.3047217521658447,-2.2333333333333334,0.07692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693,-0.07692307692307693,"['I have lost friends, partners and countless days in my pursuit of idleness.']","I have lost friends, partners and countless days in my pursuit of idleness.",1,"[-0.4120144546031952]",-0.4120144546031952,0.0,0.4120144546031952,0.4120144546031952
